ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),haversine_distance_km,euclidean_distance_deg,euclidean_projected_km,geodesic_distance_km,delivery_distance_km,pickup_distance_km,delivery_hour,delivery_day,delivery_month,delivery_dayofweek,pickup_lag_min,festival_binary,traffic_code,city_code,zone_lat_bin,zone_lon_bin,zone_id,zone_order_density,city_order_share,region_code,restaurant_x_km,restaurant_y_km,delivery_x_km,delivery_y_km,is_outlier,outlier_vote_count,cluster,zone_label,zone_reason
0x78c2,JAPRES010DEL03,27.0,4.4,26.921411,75.793604,27.061411,75.933604,2022-03-08,17:35:00,17:45:00,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,32,20.850977224868476,0.1979898987322341,23.42600269908811,20.826810752741334,20.826810752741334,0.0,17,8,3,1,10.0,0,2,3,26.900000000000002,75.8,26.9_75.8,110.0,0.7436926605504587,1,8437.305402667023,3113.656518463007,8452.89013137808,3131.1463393157323,False,0,9,Emerging Growth Zone,Mid-demand zone with growth potential.
0xab86,CHENRES010DEL03,39.0,4.1,13.066762,80.251865,13.126762,80.311865,2022-03-19,17:30:00,17:40:00,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,9.31331286719176,0.0848528137423864,9.572732047214997,9.294981402880982,9.294981402880982,0.0,17,19,3,5,10.0,0,2,3,13.100000000000001,80.30000000000001,13.1_80.3,18.0,0.7436926605504587,3,8933.596747010533,1467.3607013749902,8940.27591645813,1474.218244254044,False,0,3,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x9dd8,HYDRES13DEL03,25.0,4.6,17.431477,78.40035,17.521477,78.49035,2022-04-02,22:20:00,22:25:00,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,18,13.830035329340722,0.12727922061358088,14.515543650261957,13.805559933930528,13.805559933930528,0.0,22,2,4,5,5.0,0,1,3,17.400000000000002,78.4,17.4_78.4,71.0,0.7436926605504587,3,8727.487040014425,1971.1098824268201,8737.505794185821,1981.6134804920455,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x95f1,MYSRES15DEL02,21.0,5.0,12.352058,76.60665,12.402058,76.65665,2022-03-03,23:15:00,23:25:00,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,15,7.771845037319833,0.07071067811865325,7.965677667292202,7.756334787417965,7.756334787417965,0.0,23,3,3,3,10.0,0,1,2,12.4,76.60000000000001,12.4_76.6,9.0,0.2213302752293578,2,8527.813269378532,1385.801314229778,8533.379243918194,1391.4997305117843,False,0,6,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0xb46,PUNERES20DEL02,34.0,3.5,18.592718,73.773572,18.672718,73.853572,2022-03-20,17:25:00,17:35:00,Stormy,Medium,2,Buffet,scooter,2.0,No,Metropolitian,37,12.255031272154593,0.11313708498984519,12.947365838162153,12.234095574157156,12.234095574157156,0.0,17,20,3,6,10.0,0,2,3,18.6,73.8,18.6_73.8,38.0,0.7436926605504587,4,8212.436469040906,2107.0432439342335,8221.342028304367,2116.441397814235,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x55d5,PUNERES05DEL02,32.0,4.9,18.543626,73.905101,18.623626,73.985101,2022-04-06,20:30:00,20:45:00,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,12.256704272249875,0.1131370849898477,12.945398234592806,12.235732851647132,12.235732851647132,0.0,20,6,4,2,15.0,0,4,3,18.5,73.9,18.5_73.9,51.0,0.7436926605504587,5,8227.078210345453,2101.278253273987,8235.983769608914,2110.673696300113,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xa8ce,INDORES17DEL03,27.0,4.9,22.761226,75.887522,22.821226,75.947522,2022-03-01,18:10:00,18:15:00,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,19,9.07435476327981,0.0848528137423864,9.853874258972882,9.061127494752238,9.061127494752238,0.0,18,1,3,1,5.0,0,2,3,22.8,75.9,22.8_75.9,52.0,0.7436926605504587,1,8447.760306603346,2603.1683877626538,8454.439476050944,2610.4132158076754,False,0,0,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x37aa,JAPRES17DEL02,37.0,4.8,26.892312,75.806896,26.912312,75.826896,2022-03-17,09:00:00,09:10:00,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,29,2.9797545101793843,0.028284271247468833,3.3450972970118764,2.976280715993522,2.976280715993522,0.0,9,17,3,3,10.0,0,1,3,26.900000000000002,75.8,26.9_75.8,110.0,0.7436926605504587,1,8438.785061338647,3110.023986809084,8441.011451154513,3112.5205573196604,False,0,9,Emerging Growth Zone,Mid-demand zone with growth potential.
0x8c7,PUNERES15DEL02,22.0,4.7,18.636215,73.751081,18.716215,73.831081,2022-03-23,17:55:00,18:10:00,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,28,12.253545599831812,0.11313708498984519,12.949114555276227,12.232641618890506,12.232641618890506,0.0,18,23,3,2,15.0,0,2,2,18.6,73.8,18.6_73.8,38.0,0.2213302752293578,4,8209.932782373475,2112.1525888015,8218.838341636936,2121.5531516554274,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x83a6,HYDRES01DEL01,26.0,4.5,17.410371,78.437225,17.480371,78.507225,2022-03-16,19:10:00,19:15:00,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,26,10.757569632125579,0.09899494936612209,11.288857617893761,10.73851444225037,10.73851444225037,0.0,19,16,3,2,5.0,0,4,3,17.400000000000002,78.4,17.4_78.4,71.0,0.7436926605504587,3,8731.591946237428,1968.6474228198074,8739.384310592957,1976.8154926081825,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x552f,PUNERES17DEL02,26.0,5.0,18.530963,73.828972,18.660963,73.958972,2022-03-27,17:45:00,17:50:00,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,21,19.91646004358764,0.1838477631085085,21.03707646983995,19.8823960800054,19.8823960800054,0.0,17,27,3,6,5.0,0,2,3,18.5,73.8,18.5_73.8,34.0,0.7436926605504587,4,8218.603568830851,2099.791475968159,8233.075102633977,2115.060179114886,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xb672,INDORES17DEL02,27.0,4.9,22.761226,75.887522,22.891226,76.017522,2022-03-31,00:00:00,00:15:00,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,18,19.658779325790046,0.18384776310849843,21.353028884363834,19.630168932319055,19.630168932319055,0.0,0,31,3,3,15.0,0,1,2,22.8,75.9,22.8_75.9,52.0,0.2213302752293578,1,8447.760306603346,2603.1683877626538,8462.231840406472,2618.869551793434,False,1,0,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xe1fb,GOARES16DEL03,34.0,5.0,15.498603,73.826911,15.558603,73.886911,2022-02-17,18:35:00,18:50:00,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31,9.264608571117163,0.08485281374238766,9.626366798750688,9.247332390554522,9.247332390554522,0.0,18,17,2,3,15.0,0,2,3,15.5,73.8,15.5_73.8,10.0,0.7436926605504587,4,8218.374139360327,1746.7301748749896,8225.053308807923,1753.6623919254278,False,1,-1,High Demand Zone,High order volume with strong density index.
0xb752,INDORES09DEL03,25.0,4.8,22.725835,75.887648,22.755835,75.917648,2022-03-05,21:50:00,22:00:00,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,4.537947114121767,0.04242640687119446,4.925954276276156,4.531317330937983,4.531317330937983,0.0,22,5,3,5,10.0,0,4,3,22.700000000000003,75.9,22.7_75.9,74.0,0.7436926605504587,5,8447.774332859184,2598.8965188340662,8451.113917582983,2602.5175959396433,False,0,0,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xd01e,AGRRES04DEL01,22.0,4.5,27.195928,77.998092,27.305928,78.108092,2022-02-12,18:15:00,18:25:00,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,15,16.36612066654175,0.15556349186104218,18.429985414413963,16.347477605551685,16.347477605551685,0.0,18,12,2,5,10.0,0,2,3,27.200000000000003,78.0,27.2_78.0,15.0,0.7436926605504587,1,8682.707884286905,3147.971761556041,8694.953028274165,3161.7456793395468,False,0,-1,High Demand Zone,High order volume with strong density index.
0x85be,MYSRES09DEL03,30.0,4.7,12.323194,76.630583,12.413194,76.720583,2022-03-10,18:50:00,19:05:00,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,18,13.989552290871462,0.12727922061358088,14.337971361762072,13.961628799415337,13.961628799415337,0.0,19,10,3,3,15.0,0,2,3,12.3,76.60000000000001,12.3_76.6,88.0,0.7436926605504587,2,8530.477478751687,1382.5122285124064,8540.49623292308,1392.769030529794,False,0,6,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x7b81,COIMBRES07DEL03,35.0,4.9,10.96185,76.971082,11.05185,77.061082,2022-03-18,19:40:00,19:50:00,Cloudy,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,42,14.023251452797606,0.12727922061358088,14.302038048172188,13.994592406584347,13.994592406584347,0.0,19,18,3,4,10.0,0,4,3,11.0,77.0,11.0_77.0,142.0,0.7436926605504587,2,8568.381654047305,1227.7807561683076,8578.4004082187,1237.9872666975975,False,0,2,High Demand Zone,High order volume with strong density index.
0x21af,SURRES04DEL01,27.0,5.0,21.173493,72.801953,21.213493,72.841953,2022-03-30,14:30:00,14:45:00,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,33,6.081147716666749,0.05656854249492762,6.529580870349406,6.071664694616246,6.071664694616246,0.0,14,30,3,2,15.0,0,3,3,21.200000000000003,72.8,21.2_72.8,118.0,0.7436926605504587,4,8104.276336715835,2412.5778383210945,8108.7291163475675,2417.353629343916,False,0,10,High Demand Zone,High order volume with strong density index.
0x2ff5,CHENRES02DEL01,33.0,5.0,13.086438,80.220672,13.156439,80.290672,2022-04-06,21:50:00,22:05:00,Stormy,Jam,1,Meal,motorcycle,0.0,No,Urban,28,10.86508074568392,0.09899565647542936,11.168844242662981,10.84370492508175,10.84370492508175,0.0,22,6,4,2,15.0,0,4,2,13.100000000000001,80.2,13.1_80.2,30.0,0.2213302752293578,3,8930.124358134217,1469.6093342181816,8937.916722489748,1477.6107178152556,False,0,3,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0xbed1,JAPRES04DEL01,23.0,4.7,26.902328,75.794257,26.972328,75.864257,2022-03-14,22:00:00,22:10:00,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,38,10.427706972519958,0.09899494936611203,11.709865288808961,10.415578164604844,10.415578164604844,0.0,22,14,3,0,10.0,0,4,2,26.900000000000002,75.8,26.9_75.8,110.0,0.2213302752293578,1,8437.37809429451,3111.2742140502905,8445.17045865004,3120.014923565698,False,0,9,Emerging Growth Zone,Mid-demand zone with growth potential.
0x560c,CHENRES14DEL02,36.0,4.8,13.026279,80.174568,13.076279,80.224568,2022-03-17,17:45:00,17:55:00,Fog,Medium,1,Drinks,scooter,0.0,No,,15,7.7617907471360565,0.07071067811866204,7.976522064809756,7.746499375373773,7.746499375373773,0.0,17,17,3,3,10.0,0,2,0,13.0,80.2,13.0_80.2,55.0,0.03211009174311927,3,8924.992084330686,1462.734744964995,8930.55805887035,1468.4483105482532,False,0,3,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x3929,INDORES09DEL03,36.0,4.9,22.725835,75.887648,22.815835,75.977648,2022-03-25,18:00:00,18:05:00,Windy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,26,13.612466356810154,0.12727922061358088,14.779617937316107,13.592605845095418,13.592605845095418,0.0,18,25,3,4,5.0,0,2,3,22.700000000000003,75.9,22.7_75.9,74.0,0.7436926605504587,5,8447.774332859184,2598.8965188340662,8457.79308703058,2609.762137602741,False,0,0,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x33bd,SURRES06DEL03,37.0,4.6,21.185047,72.80859,21.245047,72.86859,2022-03-03,22:10:00,22:15:00,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,9.121102373523351,0.0848528137423864,9.795136256770508,9.106890920609013,9.106890920609013,0.0,22,3,3,3,5.0,0,1,3,21.200000000000003,72.8,21.2_72.8,118.0,0.7436926605504587,4,8105.0151641762295,2413.957192800391,8111.6943336238255,2421.121925159593,False,0,10,High Demand Zone,High order volume with strong density index.
0xbc8c,PUNERES18DEL02,27.0,4.5,18.593481,73.785901,18.643481,73.835901,2022-03-13,17:55:00,18:00:00,Fog,Medium,0,Meal,motorcycle,,No,Metropolitian,21,7.659698299517061,0.0707106781186633,8.091746341202125,7.646607005631175,7.646607005631175,0.0,18,13,3,6,5.0,0,2,3,18.6,73.8,18.6_73.8,38.0,0.7436926605504587,4,8213.808927042894,2107.132857946194,8219.37490158256,2113.0062118665824,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xb509,SURRES17DEL01,31.0,4.1,21.149569,72.772697,21.259569,72.882697,2022-04-02,17:10:00,17:25:00,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,37,16.722571518882653,0.15556349186103965,17.957069323023102,16.696505540691582,16.696505540691582,0.0,17,2,4,5,15.0,0,2,3,21.1,72.8,21.1_72.8,20.0,0.7436926605504587,4,8101.019573693186,2409.7220550198736,8113.264717680447,2422.8564673555325,False,0,10,High Demand Zone,High order volume with strong density index.
0xa009,JAPRES11DEL01,23.0,4.6,26.90294,75.793007,26.91294,75.803007,2022-03-07,10:00:00,10:15:00,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,1.4898443645984067,0.014142135623723113,1.6725950820335027,1.4881081439039618,1.4881081439039618,0.0,10,7,3,0,15.0,0,1,3,26.900000000000002,75.8,26.9_75.8,110.0,0.7436926605504587,1,8437.23894493102,3111.3506093251667,8438.352139838953,3112.598956794982,False,0,9,Emerging Growth Zone,Mid-demand zone with growth potential.
0x55c5,RANCHIRES07DEL03,22.0,4.9,23.359407,85.325055,23.419407,85.385055,2022-03-07,17:25:00,17:35:00,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,24,9.05586101269713,0.08485281374237635,9.877660563101749,9.043021202894034,9.043021202894034,0.0,17,7,3,0,10.0,0,2,3,23.400000000000002,85.30000000000001,23.4_85.3,104.0,0.7436926605504587,3,9498.341674508061,2675.541088641575,9505.020843955657,2682.818236000957,False,0,5,Low Activity Zone,Low demand volume relative to other zones.
0xbc5c,VADRES010DEL02,32.0,4.6,22.310329,73.169083,22.360329,73.219083,2022-03-17,18:35:00,18:40:00,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,7.5734782828692095,0.07071067811865325,8.196921618121916,7.562213708875968,7.562213708875968,0.0,18,17,3,3,5.0,0,2,3,22.3,73.2,22.3_73.2,71.0,0.7436926605504587,4,8145.145061370769,2548.824945191996,8150.711035910434,2554.8423741643605,False,0,11,Low Activity Zone,Low demand volume relative to other zones.
0x4b46,SURRES05DEL02,35.0,4.5,21.175104,72.804342,21.225104,72.854342,2022-03-09,20:55:00,21:10:00,Fog,Jam,1,Snack,motorcycle,,No,Metropolitian,25,7.6012764075401105,0.07071067811865325,8.162171538769035,7.589425972485111,7.589425972485111,0.0,21,9,3,2,15.0,0,4,3,21.200000000000003,72.8,21.2_72.8,118.0,0.7436926605504587,4,8104.54227897934,2412.7701583284725,8110.108253519004,2418.740164329484,False,0,10,High Demand Zone,High order volume with strong density index.
0xa379,INDORES02DEL03,26.0,4.7,22.651847,75.881991,22.711847,75.941991,2022-03-11,22:00:00,22:10:00,Sunny,Jam,2,Buffet,electric_scooter,0.0,No,Urban,10,9.07769210432074,0.0848528137423864,9.84961551171309,9.06439480190386,9.06439480190386,0.0,22,11,3,4,10.0,0,4,2,22.700000000000003,75.9,22.7_75.9,74.0,0.2213302752293578,5,8447.144598499768,2589.9693682407647,8453.823767947364,2597.2084027909564,False,0,0,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x43f7,COIMBRES20DEL02,24.0,4.9,10.994136,76.963303,11.124136,77.093303,2022-03-29,21:45:00,21:50:00,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,20.254038012526944,0.18384776310850975,20.66037291727126,20.212680295861603,20.212680295861603,0.0,21,29,3,1,5.0,0,4,3,11.0,77.0,11.0_77.0,142.0,0.7436926605504587,2,8567.515699728423,1231.4418131790014,8581.987233531552,1246.1871757878234,False,0,2,High Demand Zone,High order volume with strong density index.
0xad28,RANCHIRES04DEL03,27.0,4.9,23.359033,85.325347,23.449033,85.415347,2022-03-02,23:10:00,23:20:00,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,13.58310497669277,0.12727922061358088,14.817379766524509,13.563859616323217,13.563859616323217,0.0,23,2,3,2,10.0,0,1,3,23.400000000000002,85.30000000000001,23.4_85.3,104.0,0.7436926605504587,3,9498.374179799372,2675.495738087321,9508.392933970768,2686.412665677012,False,0,5,Low Activity Zone,Low demand volume relative to other zones.
0xfc6,RANCHIRES05DEL01,22.0,4.5,23.355164,85.324097,23.425164,85.394097,2022-03-16,21:35:00,21:50:00,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,19,10.565143438825258,0.09899494936612209,11.523973209462344,10.550164239141058,10.550164239141058,0.0,21,16,3,2,15.0,0,4,3,23.400000000000002,85.30000000000001,23.4_85.3,104.0,0.7436926605504587,3,9498.23503043588,2675.026597743271,9506.02739479141,2683.51665170559,False,0,5,Low Activity Zone,Low demand volume relative to other zones.
0xab42,PUNERES15DEL01,26.0,4.8,18.636215,73.751081,18.676215,73.791081,2022-04-05,15:30:00,15:45:00,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,16,6.127114807367787,0.05656854249492762,6.474154677722829,6.11665551862884,6.11665551862884,0.0,15,5,4,1,15.0,0,2,3,18.6,73.8,18.6_73.8,38.0,0.7436926605504587,4,8209.932782373475,2112.1525888015,8214.385562005204,2116.8523156384904,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x86b5,PUNERES18DEL02,38.0,4.9,18.593481,73.785901,18.643481,73.835901,2022-03-15,17:45:00,17:55:00,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Urban,18,7.659698299517061,0.0707106781186633,8.091746341202125,7.646607005631175,7.646607005631175,0.0,17,15,3,1,10.0,0,2,2,18.6,73.8,18.6_73.8,38.0,0.2213302752293578,4,8213.808927042894,2107.132857946194,8219.37490158256,2113.0062118665824,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x5ed1,INDORES03DEL03,24.0,4.7,22.751857,75.866699,22.811857,75.926699,2022-03-13,23:35:00,23:50:00,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,16,9.074641166231038,0.0848528137423864,9.853508381920468,9.06140788892475,9.06140788892475,0.0,23,13,3,6,15.0,0,1,2,22.8,75.9,22.8_75.9,52.0,0.2213302752293578,1,8445.442300846558,2602.0373954039715,8452.121470294152,2609.2817258024893,False,0,0,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x68e8,MYSRES04DEL01,22.0,4.3,12.3085,76.665808,12.3785,76.735808,2022-03-02,20:15:00,20:25:00,Fog,Jam,2,Meal,electric_scooter,,No,Metropolitian,31,10.88126476137477,0.09899494936612209,11.151216500662255,10.8595355556471,10.8595355556471,0.0,20,2,3,2,10.0,0,4,3,12.3,76.7,12.3_76.7,25.0,0.7436926605504587,2,8534.39870781488,1380.837969546325,8542.19107217041,1388.8147287375818,False,0,6,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0xce5b,GOARES03DEL01,31.0,4.7,15.574828,73.766883,15.614828,73.806883,2022-02-11,14:10:00,14:25:00,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,35,6.1754489470076415,0.05656854249491757,6.41864927576521,6.16395214616194,6.16395214616194,0.0,14,11,2,4,15.0,0,3,3,15.600000000000001,73.8,15.6_73.8,1.0,0.7436926605504587,4,8211.69185296699,1755.537325821467,8216.14463259872,1760.1602915445208,False,1,-1,High Demand Zone,High order volume with strong density index.
0x3c94,INDORES03DEL02,22.0,4.2,22.751857,75.866699,22.771857,75.886699,2022-03-30,10:30:00,10:40:00,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,3.025084165733144,0.028284271247458786,3.2842425783423823,3.0206687990832064,3.0206687990832064,0.0,10,30,3,2,10.0,0,1,3,22.8,75.9,22.8_75.9,52.0,0.7436926605504587,1,8445.442300846558,2602.0373954039715,8447.668690662424,2604.451818254511,False,0,0,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x4974,COIMBRES07DEL03,37.0,4.9,10.96185,76.971082,11.02185,77.031082,2022-03-09,18:55:00,19:00:00,Cloudy,Medium,2,Drinks,scooter,1.0,No,Urban,15,9.349068056749775,0.08485281374238766,9.534444650392976,9.32995691639106,9.32995691639106,0.0,19,9,3,2,5.0,0,2,2,11.0,77.0,11.0_77.0,142.0,0.2213302752293578,2,8568.381654047305,1227.7807561683076,8575.0608234949,1234.584749869195,False,0,2,High Demand Zone,High order volume with strong density index.
0x9561,INDORES02DEL02,33.0,5.0,22.651847,75.881991,22.701847,75.931991,2022-03-05,17:50:00,17:55:00,Cloudy,Medium,1,Meal,motorcycle,,No,Metropolitian,19,7.564870359446057,0.07071067811865325,8.2078511637459,7.553786610742463,7.553786610742463,0.0,17,5,3,5,5.0,0,2,3,22.700000000000003,75.9,22.7_75.9,74.0,0.7436926605504587,5,8447.144598499768,2589.9693682407647,8452.71057303943,2596.0016769323042,False,0,0,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xb6be,COIMBRES03DEL02,33.0,4.9,11.025083,77.015393,11.075083,77.065393,2022-03-28,22:45:00,22:50:00,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,7.790133409939675,0.07071067811865199,7.946171535317932,7.774224002698605,7.774224002698605,0.0,22,28,3,0,5.0,0,1,3,11.0,77.0,11.0_77.0,142.0,0.7436926605504587,2,8573.314332003847,1234.9514110663595,8578.88030654351,1240.6225281955071,False,0,2,High Demand Zone,High order volume with strong density index.
0x85d3,BANGRES01DEL03,21.0,4.9,12.933284,77.615428,12.993284,77.675428,2022-04-03,23:55:00,00:05:00,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,18,9.315758229001416,0.0848528137423864,9.570084670831937,9.297373575548699,9.297373575548699,0.0,0,3,4,6,10.0,0,1,3,12.9,77.60000000000001,12.9_77.6,58.0,0.7436926605504587,2,8640.109922661986,1452.1111482284132,8646.789092109586,1458.964995038574,False,0,1,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x3b68,RANCHIRES17DEL02,21.0,4.4,23.374878,85.335739,23.424878,85.385739,2022-04-05,23:20:00,23:25:00,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,19,7.546278130306634,0.07071067811865325,8.231736974742173,7.535583995571486,7.535583995571486,0.0,23,5,4,1,5.0,0,1,3,23.400000000000002,85.30000000000001,23.4_85.3,104.0,0.7436926605504587,3,9499.531011947696,2677.4171858002446,9505.09698648736,2683.4819546371546,False,0,5,Low Activity Zone,Low demand volume relative to other zones.
0xa17a,HYDRES11DEL03,20.0,4.3,17.430448,78.418213,17.520448,78.508213,2022-03-14,21:30:00,21:45:00,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,35,13.83007258272232,0.12727922061358088,14.515500674793834,13.805596388488004,13.805596388488004,0.0,21,14,3,0,15.0,0,4,3,17.400000000000002,78.4,17.4_78.4,71.0,0.7436926605504587,3,8729.475540078465,1970.989821294083,8739.49429424986,1981.4933599688861,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x1328,BANGRES07DEL03,22.0,4.8,12.978453,77.643685,13.008453,77.673685,2022-03-09,20:45:00,21:00:00,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,22,4.657603902618498,0.0424264068711932,4.785340104976257,4.648417563481357,4.648417563481357,0.0,21,9,3,2,15.0,0,4,3,13.0,77.60000000000001,13.0_77.6,51.0,0.7436926605504587,2,8643.255477513334,1457.2706845513558,8646.595062237133,1460.6980237223256,False,0,1,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0xe1cf,LUDHRES20DEL02,30.0,4.7,30.885915,75.788259,30.905915,75.808259,2022-02-11,11:15:00,11:30:00,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,27,2.93043928492656,0.028284271247468833,3.4188472758273063,2.9279685947682297,2.9279685947682297,0.0,11,11,2,4,15.0,0,3,3,30.900000000000002,75.8,30.9_75.8,31.0,0.7436926605504587,1,8436.710399988731,3617.941880668417,8438.936789804598,3620.5364336324624,False,0,-1,High Demand Zone,High order volume with strong density index.
0xb025,SURRES18DEL02,38.0,4.4,21.149834,72.778666,21.279834,72.908666,2022-03-16,19:50:00,19:55:00,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,41,19.76239928062977,0.18384776310850096,21.22278133173257,19.731607539122006,19.731607539122006,0.0,19,16,3,2,5.0,0,4,2,21.1,72.8,21.1_72.8,20.0,0.2213302752293578,4,8101.684039733733,2409.7536852700255,8116.155573536858,2425.2772530570887,False,0,10,High Demand Zone,High order volume with strong density index.
0x8cf7,COIMBRES02DEL03,37.0,4.7,11.022477,76.995667,11.052477,77.025667,2022-03-09,22:55:00,23:00:00,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,4.674178580504783,0.0424264068711932,4.767598590286878,4.664630782215899,4.664630782215899,0.0,23,9,3,2,5.0,0,1,3,11.0,77.0,11.0_77.0,142.0,0.7436926605504587,2,8571.118443728457,1234.65585891719,8574.458028452254,1238.0583830083156,False,0,2,High Demand Zone,High order volume with strong density index.
0x9a6a,PUNERES08DEL01,25.0,4.6,18.53408,73.89852,18.60408,73.96852,2022-03-14,00:00:00,00:10:00,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,18,10.725049451929742,0.09899494936611203,11.326714265649702,10.706690209120744,10.706690209120744,0.0,0,14,3,0,10.0,0,1,3,18.5,73.9,18.5_73.9,51.0,0.7436926605504587,4,8226.345616776543,2100.157436279201,8234.137981132073,2108.377747332097,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xd668,ALHRES14DEL01,35.0,4.9,25.459775,81.834841,25.569775,81.944841,2022-02-18,17:55:00,18:10:00,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Urban,42,16.476003328318203,0.15556349186103965,18.27691137313449,16.45509483724662,16.45509483724662,0.0,18,18,2,4,15.0,0,2,2,25.5,81.80000000000001,25.5_81.8,12.0,0.2213302752293578,3,9109.812829268505,2932.324155668173,9122.057973255767,2945.8925726013554,False,0,-1,High Demand Zone,High order volume with strong density index.
0xb8c5,BANGRES04DEL01,21.0,4.6,12.98041,77.640489,13.09041,77.750489,2022-03-29,18:30:00,18:45:00,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,29,17.076471933611273,0.1555634918610409,17.547772072894237,17.04281933058374,17.04281933058374,0.0,18,29,3,1,15.0,0,2,3,13.0,77.60000000000001,13.0_77.6,51.0,0.7436926605504587,5,8642.899700420758,1457.494248689397,8655.144844408018,1470.0632881695442,False,0,1,Southern Delivery Zone,Cluster concentrated in southern latitude band.
