Borrower_ID,Age,Monthly_Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Days_Past_Due,Missed_Payments,Employment_Status,Loan_Purpose,Education_Level,Marital_Status,Num_Dependents,Residence_Type,Years_At_Current_Address,Outstanding_Balance,Collateral_Value,Debt_to_Income_Ratio,Collection_Attempts,Previous_Defaults,Recovery_Status,Estimated_EMI,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Debt_Burden_Score,Collateral_Coverage_Ratio,Recovery_Efficiency_Ratio,Risk_Exposure_Score,Missed_Payment_Severity,Delinquency_Score,Recovery_Difficulty_Index,Collection_Intensity_Score,Behavioral_Risk_Score
BOR0376,48,12320,32856,24,13.727995535481709,617,45,17,Retired,Business,Master's,Divorced,0,Rented,13.737008853812142,24309,74599,0.6220136135769513,10,3,1,1573.2926281799878,0.22224025974025974,0.1277023237159081,0.39957353313948185,3.0686548745372275,0.9180584606645609,18.375974938775585,2.7119543225131086,0.46649999999999997,0.46695013404825736,0.13333333333333333,0.7749999999999999
BOR0377,63,4180,7573,36,8.682126052392217,662,12,15,Unemployed,Home Improvement,PhD,Widowed,1,Owned,11.834381725165724,808,834,0.124609894433951,7,3,0,239.7005704063297,0.1509768740031898,0.057344634068499926,0.09434052726949803,1.030902348578492,0.8369748646323114,11.643418590803558,1.068728898942307,0.35233333333333333,0.5278913173652695,0.16666666666666666,0.72
BOR0378,23,6892,17808,24,13.648283565245148,681,164,8,Employed,Business,Master's,Married,3,Mortgage,26.01180547136842,24747,32214,0.5025492933597905,4,3,1,852.0575039995512,0.21532211259431225,0.12362993383626686,0.3320355815742049,1.3016809439146597,2.023299991330176,18.39556569217999,1.7019818246335268,0.6650555555555555,0.6337069416420922,0.020618556701030927,0.8066666666666666
BOR0379,47,9043,40367,48,4.715475018922152,532,101,18,Retired,Business,Master's,Divorced,3,Rented,7.319859070574167,6719,2413,0.6506084295820546,4,1,1,924.4296991909199,0.37199122710015115,0.1022259979200398,0.4038363353341479,0.35907738095238095,1.762568686703439,11.074093036897704,1.7343648049816016,0.6645555555555555,0.7157166666666666,0.030534351145038167,0.735
BOR0380,38,2137,41801,48,14.86516561650151,643,279,21,Retired,Education,Master's,Widowed,0,Owned,29.002026826053243,16363,9505,0.1121016313343542,8,2,0,1160.498070570719,1.6300499142099516,0.5430501032151235,0.30602844368070037,0.5808482033732584,1.0780932310054765,15.603255048713631,2.4652204513865468,0.8285,0.80739176485027,0.025889967637540454,0.9333333333333333
BOR0381,61,8327,46196,60,8.59764050560161,848,257,4,Unemployed,Debt Consolidation,Master's,Divorced,4,Rented,28.744143594134883,28718,2105,0.4847792295596048,2,2,1,949.9571070595305,0.4623113566310396,0.11408155482881356,0.31796527593074875,0.07329642397019395,3.4217714012048206,15.607044621856371,0.37019730566144116,0.6,0.7533333333333333,0.006968641114982578,0.6
BOR0382,54,5472,39072,12,4.050054434532213,828,336,1,Retired,Debt Consolidation,Bachelor's,Divorced,1,Mortgage,7.428949292143161,28801,68104,0.7004349020502206,2,0,0,3327.870679493009,0.5950292397660819,0.6081635013693364,0.6589127717438228,2.3645580168043887,3.422733369385776,10.684067801984396,0.4850069108626968,0.525,0.3102559466999486,0.00546448087431694,0.3416666666666667
BOR0383,30,7449,28752,60,3.937251254730732,482,355,14,Retired,Education,Master's,Divorced,0,Owned,10.441558664319617,37841,58408,0.4318714530895868,6,1,1,528.6980626050623,0.3216539132769499,0.0709757098409266,0.26946836862768975,1.5434702182759896,1.5058821251273866,13.147448899147333,1.3708171705321406,0.909,0.5890926018821301,0.015584415584415584,0.8666666666666667
BOR0384,64,4832,22685,36,12.081383461041144,340,137,6,Employed,Education,PhD,Single,4,Owned,26.86667222621655,8012,37679,0.1028743420282139,8,3,0,754.3486960760035,0.391228614790287,0.15611521028062986,0.12683273274180107,4.702233869961312,0.9987578335308966,16.119671000356103,0.8212089475262009,0.7105555555555556,0.5569607218683652,0.04790419161676647,0.6783333333333332
BOR0385,69,5579,46401,24,11.078908643342327,696,162,3,Employed,Education,PhD,Widowed,1,Owned,28.998666626883224,18029,79731,0.1077093508349252,5,0,1,2164.3506043837297,0.6930901595267969,0.3879459767671141,0.23381583250441024,4.422129783693844,1.6332987193662272,10.885502354146151,0.6367187751008453,0.527,0.27672100035117647,0.026041666666666668,0.395
BOR0386,60,7971,16372,36,12.724501418467256,793,110,0,Employed,Debt Consolidation,PhD,Single,3,Mortgage,13.30317308508132,767,65131,0.3916452261896254,13,1,0,549.4673702982169,0.17116212938568978,0.06893330451614815,0.24642486143656064,84.80598958333333,0.474556409510548,8.987014622378435,0.0,0.3055555555555556,0.2062274816270548,0.09285714285714286,0.25
BOR0387,50,13223,13996,48,4.711726640457268,632,101,12,Self-Employed,Business,High School,Widowed,1,Mortgage,9.629911369226935,3895,64280,0.2085060671917282,1,0,1,320.4935241111981,0.08820489551034813,0.024237580285199886,0.12558524808379046,16.498973305954827,4.133852832381213,8.657257355123631,1.1562432033210677,0.6145555555555555,0.28715383316998805,0.007633587786259542,0.6683333333333333
BOR0388,63,6164,21458,60,3.909064970908806,426,16,19,Self-Employed,Education,Bachelor's,Married,2,Mortgage,15.782820397546262,15332,15762,0.5651154599652818,0,1,0,394.3017747488414,0.29009842093878435,0.06396849038754727,0.33959932365530127,1.0279788691058502,9.63776264743639,12.01741086127999,0.8971842256178018,0.48144444444444445,0.4535317272515807,0.0,0.5933333333333333
BOR0389,47,12785,36889,60,9.348661828647153,300,267,21,Employed,Home Improvement,Master's,Married,1,Owned,20.633076190972044,14621,58703,0.5961594854343079,1,1,1,772.0122742184682,0.2404445313518446,0.060384221683102715,0.3550606167462656,4.014703870879496,4.795141261426631,12.584214725191996,1.9568454431787998,1.0,0.5602527085036795,0.003367003367003367,0.8666666666666667
BOR0390,56,9941,31665,60,7.957345162051849,467,181,6,Employed,Education,High School,Married,2,Mortgage,8.204235461249393,11334,63079,0.22451585682244,13,2,0,641.4058129106833,0.2654411025047782,0.06452125670563155,0.1525182867698762,5.564975738861932,0.6668321830672592,14.1099287019011,0.5204006687076795,0.7665000000000001,0.5097017385330798,0.061611374407582936,0.6833333333333333
BOR0391,46,7569,43243,36,8.812389771715992,318,23,14,Self-Employed,Medical,Master's,Widowed,1,Rented,22.094195238572183,18174,21577,0.7219733019671395,13,0,2,1371.3431360561394,0.4760976791297838,0.1811789055431549,0.47861582357634647,1.1871801925722145,0.7005573073144086,10.672104069328695,1.23590982291309,0.5548888888888889,0.39709317823709334,0.24528301886792453,0.5383333333333333
BOR0392,45,6300,36653,48,14.903266702008152,631,28,22,Unemployed,Education,High School,Divorced,2,Mortgage,1.549720713439231,33653,1214,0.4093354914852481,0,3,2,1018.2840453447167,0.48482804232804233,0.16163238814995504,0.29786909498436626,0.03607297795210079,10.423887198736391,19.163819053888897,1.543343922077134,0.41227777777777774,0.735525,0.0,0.7466666666666666
BOR0393,34,8269,31657,24,14.663624513212708,755,170,13,Retired,Debt Consolidation,High School,Divorced,3,Owned,1.4788347829324933,36674,48114,0.1999921353143466,9,2,0,1529.8873251314012,0.31903293425242873,0.18501479321942207,0.19325233137163056,1.3119018404907976,1.0509850603011182,16.871365885270908,2.7850677597722746,0.7722222222222221,0.6142210502615262,0.045,0.9166666666666666
BOR0394,28,5818,44952,24,14.336626981241718,408,227,22,Retired,Education,PhD,Single,4,Rented,11.588631154366356,37260,63230,0.6349761186485768,9,2,1,2165.430605881349,0.6438638707459609,0.3721950164801219,0.5167246226727721,1.6969485521054186,1.052570248222807,16.84862645796457,4.976900159874904,0.9460000000000001,0.6621552197498063,0.03501945525291829,0.9333333333333333
BOR0395,57,14330,27180,36,12.51419078282825,567,187,18,Employed,Medical,PhD,Single,2,Mortgage,10.604195761821618,2073,32980,0.652982150011741,8,3,0,909.4545550825446,0.15806001395673414,0.0634650771167163,0.3876994672089799,15.901639344262295,0.8485815987543859,13.748755953174967,2.6182209814149746,0.8665,0.6009245148721991,0.03686635944700461,1.0
BOR0396,66,14015,36896,60,7.580675642954239,744,345,21,Unemployed,Home Improvement,High School,Married,2,Rented,9.468996461014568,6269,67194,0.5475068308658203,14,1,0,740.7354415386513,0.21938399334046854,0.052853046131905196,0.3249126277355585,10.716746411483253,0.5829021089084645,11.28762048781359,2.0462535712702032,0.8,0.44299340228687656,0.037333333333333336,0.8666666666666667
BOR0397,41,14234,17875,12,8.239505698021873,539,229,23,Self-Employed,Business,PhD,Single,3,Rented,14.7305928800673,17194,77806,0.6974258872417872,9,3,1,1556.8983328365857,0.10464966512107161,0.10937883468010297,0.4328047135890294,4.5249200348938645,0.9752373922866366,16.889474124693347,10.422985342102791,0.8805000000000001,0.6348969703882685,0.03474903474903475,1.0
BOR0398,22,3906,6622,36,9.82058450276763,600,320,19,Employed,Education,High School,Widowed,2,Owned,9.622007469347135,26811,37792,0.61616108042147,14,0,1,213.11594685702872,0.14127837514934288,0.054561174310555224,0.36344112267155837,1.409518126212144,0.67977365516519,11.197971020973595,3.046038370540842,0.8500000000000001,0.5066479903685868,0.04,0.8
BOR0399,29,8254,45809,36,13.05114624865566,402,339,23,Unemployed,Medical,Bachelor's,Widowed,0,Rented,5.767737554042758,6841,45807,0.7175440160588934,11,3,1,1544.6150040004438,0.46249293271948955,0.18713532881032757,0.47886010679703883,6.694972230342005,0.7359029471281291,15.973376966514977,3.7240485890287434,0.9490000000000001,0.6531846271393644,0.02981029810298103,1.0
BOR0400,67,2760,21725,48,4.29019757396008,549,118,17,Unemployed,Medical,PhD,Single,3,Rented,9.284086472658029,34800,22301,0.4037216339398356,13,1,0,493.3561945120507,0.6559480676328503,0.17875224438842416,0.3024854086417005,0.6408149191115198,0.7469572429272777,13.087253498623296,1.6926062371436668,0.7032777777777778,0.6562113465160075,0.08783783783783784,0.7633333333333333
BOR0401,37,9830,45760,24,8.379414187676213,752,155,9,Unemployed,Home Improvement,PhD,Single,0,Owned,29.247128184307048,9699,5141,0.6233179896696097,12,3,0,2077.5283749224645,0.3879281112241438,0.21134571464114593,0.43793046590680107,0.53,0.7061447049608827,15.918562286721102,1.8936960027185765,0.6555555555555556,0.8250904317386232,0.06486486486486487,0.8333333333333333
BOR0402,35,9350,20646,36,4.45010312978159,819,271,8,Self-Employed,Debt Consolidation,PhD,Single,3,Owned,12.333402509845458,10762,13777,0.7998260944003311,7,1,0,613.6947128483538,0.18401069518716578,0.06563579816559933,0.4694404610947019,1.2800334479234414,1.1604837006580373,11.636413652559606,1.2457337925102216,0.7,0.5183592200125804,0.023255813953488372,0.7
BOR0403,33,8238,22029,36,9.418562245595382,452,174,7,Self-Employed,Education,Bachelor's,Single,2,Owned,13.341383305750073,39897,38346,0.6074518382637335,14,1,1,704.8155372908832,0.2228392813789755,0.0855566323489783,0.3725989956020937,0.9611008070579979,0.706272098420557,13.910269961404259,1.0042639393740167,0.7823333333333333,0.6007902317434654,0.06862745098039216,0.6483333333333333
BOR0404,44,8090,34402,60,13.837359476071708,473,103,9,Retired,Medical,High School,Married,0,Rented,17.2963496985342,2147,54703,0.1799286461659925,6,0,1,797.576586283435,0.35436753193242687,0.09858795874949752,0.14332533682856977,25.466945996275605,1.0960417793755366,8.733935142769637,0.6966586348712058,0.6246111111111111,0.2879433277274057,0.045112781954887216,0.5466666666666666
BOR0405,36,13637,9263,60,12.498576632485284,642,91,16,Retired,Home Improvement,Master's,Married,2,Rented,29.5002230524268,33383,47819,0.4628231057004282,14,3,1,208.39169576818594,0.05660458067512405,0.015281344560254158,0.26142931318734985,1.4323927630002395,0.6943888014847592,18.74826043117747,1.2058102872130774,0.5817777777777778,0.5839669803429528,0.11570247933884298,0.8516666666666666
BOR0406,49,8031,35987,12,6.1201878017457645,730,185,1,Unemployed,Business,PhD,Single,3,Rented,7.248038293072891,33715,28469,0.5111434538701196,2,3,0,3099.260963155257,0.37341759017141907,0.38591221057841574,0.4547893943888529,0.844376557124214,3.4752425937057914,17.702083041632864,0.43547888947610014,0.525,0.643490077274324,0.009302325581395349,0.5416666666666667
BOR0407,55,9687,13646,48,14.723894770386114,623,282,5,Unemployed,Medical,High School,Widowed,2,Owned,20.438463315973014,38445,3845,0.2219474725499737,7,0,0,377.8712377657807,0.11739100512714634,0.03900807657332308,0.13962474436048095,0.10001040420329813,1.3196262422891007,12.111412972529187,0.5880673851711706,0.6635,0.6485749999999999,0.022435897435897436,0.5083333333333333
BOR0408,23,11091,32529,12,11.174529577533926,719,180,4,Self-Employed,Home Improvement,Bachelor's,Married,0,Mortgage,21.479540806251723,2013,23290,0.7740241439246264,1,1,0,2877.6158130097638,0.24440988188621404,0.25945503678746407,0.5424680457129034,11.564051638530287,3.8039390366392536,10.149627190559679,1.7328323437552753,0.6,0.35179160763098766,0.004761904761904762,0.5333333333333333
BOR0409,53,14647,16664,60,3.6199185430701353,784,169,8,Retired,Debt Consolidation,Master's,Widowed,0,Rented,18.219732503791978,20081,30699,0.2229058443442314,1,3,0,304.0429770780162,0.0948089483625771,0.0207580376239514,0.1319393313201054,1.5286824021511802,4.953789585219691,16.425960745599152,0.684773124940035,0.6694444444444444,0.6157182410423452,0.005025125628140704,0.815
BOR0410,44,13139,40737,24,6.437255073880024,711,186,4,Unemployed,Debt Consolidation,PhD,Divorced,2,Mortgage,2.657350189099322,16874,44252,0.2242905437992559,10,0,0,1813.5256138518455,0.25837202222391353,0.13802615220730996,0.18547156758288025,2.6223407407407406,0.8848716832491573,10.360164436340854,0.8718514361424311,0.6,0.33672880934625904,0.046296296296296294,0.4666666666666667
BOR0411,43,11911,40796,60,6.49820294907904,383,174,17,Retired,Medical,Bachelor's,Widowed,1,Owned,20.306168274827293,37755,3293,0.7406169965821885,9,1,2,798.1862437364139,0.2854224386421515,0.06701252990818687,0.4374949865788878,0.0872179256277148,1.0538899682444836,13.468486526891935,1.4633560259449958,0.9418333333333333,0.8404916666666666,0.04411764705882353,0.8566666666666667
BOR0412,46,10472,29027,48,4.296424522287389,412,221,19,Retired,Medical,Bachelor's,Single,3,Rented,1.9228413310852643,8733,57089,0.4256438031851698,2,0,2,659.2595527585839,0.23098898650369237,0.06295450274623605,0.26243361798764964,6.536409434394321,3.024992911348502,9.464878345767403,2.1385597969911108,0.9440000000000001,0.4515695743562796,0.00796812749003984,0.8
BOR0413,43,13458,34373,60,14.538004957873184,631,232,8,Unemployed,Education,Master's,Divorced,3,Mortgage,17.884279486496908,9479,16608,0.1442317954921613,6,3,1,809.4192619920077,0.21284118492098875,0.06014409733927833,0.10639233132336398,1.7518987341772152,1.308134227892724,16.78108148415333,0.7268051271420933,0.7344999999999999,0.6304000677343609,0.022900763358778626,0.8333333333333333
BOR0414,43,3887,41397,48,8.999935887623124,677,161,16,Self-Employed,Home Improvement,High School,Married,2,Rented,22.18743531665228,9825,66273,0.5187312499569701,0,0,1,1030.164838915643,0.8875096475430924,0.2650282580179169,0.4045649035843962,6.7446570323631185,9.192787212728593,10.020132168159783,1.6958654450774613,0.7587222222222222,0.3673684318133808,0.0,0.7683333333333333
BOR0415,63,5266,25609,48,13.801867869776643,340,133,16,Unemployed,Medical,PhD,Married,1,Rented,6.329096718598512,21304,16619,0.5212784440431335,7,2,0,697.2611380676547,0.40525699455627295,0.13240811585029522,0.3462867963563563,0.7800516310725182,1.2458371332417515,15.879202396337181,1.6326132666503037,0.8494444444444446,0.7399034296028881,0.04294478527607362,0.855
BOR0416,27,2666,40835,48,7.205478289613226,404,223,11,Unemployed,Education,PhD,Divorced,0,Rented,25.24866022628322,35694,78006,0.1451505310805932,11,1,2,981.7424747008553,1.2764128532133032,0.368245489385167,0.24554326231765145,2.1853480879675025,0.8735638251613801,13.485719187781894,1.2401688868834466,0.9229999999999999,0.562092172710996,0.043478260869565216,0.825
BOR0417,36,6188,43709,48,4.940186059977512,501,152,6,Retired,Education,High School,Widowed,4,Mortgage,0.910614165990128,15635,14779,0.7807657469435635,6,2,0,1005.4035225549784,0.5886258349493644,0.16247632879039728,0.5025355087746388,0.9451905858275774,1.379618746701835,14.188189901130906,0.6288047401740544,0.6717222222222222,0.6207318110058637,0.03296703296703297,0.6366666666666666
BOR0418,64,2671,24250,48,8.954865263921459,749,32,2,Unemployed,Medical,High School,Married,4,Owned,25.314385909749184,20760,51040,0.4808209757062029,3,2,2,602.9426971734104,0.7565830525396231,0.22573668931988408,0.3660330468323595,2.458455758393141,2.485207876419137,15.163427402372673,0.14568781506110334,0.1388888888888889,0.2670114058632602,0.04838709677419355,0.27
BOR0419,58,12161,26172,24,4.810501299214647,565,54,9,Self-Employed,Debt Consolidation,High School,Single,2,Rented,13.809871519282952,9490,56325,0.491857005525835,13,1,1,1145.9821927900916,0.17934380396348984,0.09423420712031014,0.3129267462433488,5.934569592245285,0.654149947152178,11.518379692826924,1.5027499444621766,0.4425,0.2952762741303602,0.15476190476190477,0.5316666666666666
BOR0420,54,14348,16555,12,9.089178284241708,509,6,1,Unemployed,Home Improvement,Master's,Divorced,1,Owned,6.527638197949335,21252,21630,0.4640807901516762,14,1,0,1448.4439128989698,0.09615161230368925,0.10095092785746931,0.3006723521192831,1.017738672187456,0.6642835560572461,13.04390651004342,0.16215917908794278,0.13716666666666666,0.30032546538147414,0.3888888888888889,0.11833333333333333
BOR0421,29,8777,26874,36,14.08341758402319,417,243,2,Self-Employed,Home Improvement,Master's,Single,1,Owned,4.01334434981904,39754,12178,0.527512245751234,4,0,2,919.5788021243441,0.25515552010937675,0.10477142555820258,0.3372788766643699,0.3063262482706578,2.118098179667117,12.081993955746153,0.30539823473851124,0.6915,0.6611750000000001,0.014652014652014652,0.3833333333333333
BOR0422,65,13314,18081,12,9.488833631093446,676,312,15,Self-Employed,Debt Consolidation,PhD,Divorced,3,Mortgage,28.59921502747117,6862,19935,0.2850098269416284,9,1,0,1585.3118138429295,0.11317034700315458,0.11907103904483472,0.21033737238807126,2.904706396619554,0.8833899942908635,11.606560813954195,7.1827539881751905,0.812,0.4923019194756555,0.02631578947368421,0.8666666666666667
BOR0423,65,9570,29063,48,10.58974685929346,839,125,1,Retired,Medical,Master's,Married,0,Mortgage,2.179967627434701,4423,47258,0.3010689435823885,12,2,1,745.3713152451805,0.2530738418669453,0.07788623983753193,0.20063672689720308,10.682188065099458,0.6457538110155515,12.997302589841365,0.10075587306148913,0.37222222222222223,0.31721169512685415,0.07741935483870968,0.3833333333333333
BOR0424,26,9956,11819,24,5.301342025198796,383,11,23,Employed,Home Improvement,Bachelor's,Widowed,1,Owned,5.97280259807777,10450,22784,0.4579373628572929,0,2,1,520.1124590649009,0.09892694522565956,0.052241106776305835,0.27537404762084877,2.1800784613912545,9.254452946594503,13.64308840979639,2.3813688727135003,0.4890555555555556,0.4336694700460829,0.0,0.6516666666666666
BOR0425,60,7124,30712,60,4.002959697619649,753,15,9,Employed,Medical,PhD,Divorced,4,Rented,10.43467042299138,34841,63722,0.6646800983345057,3,3,0,565.6492464051418,0.35925510013101253,0.07940051184799857,0.4013042844155775,1.8288846794099076,2.6146447086500264,17.403570448468685,0.4158883083359672,0.26666666666666666,0.4156824851309574,0.06666666666666667,0.6000000000000001
BOR0426,25,7585,29762,24,4.774291565067781,813,207,5,Retired,Medical,Master's,Divorced,0,Mortgage,18.60704546883361,22554,23027,0.1349052035459252,14,1,1,1302.693975726445,0.32698308064161724,0.17174607458489716,0.15148359551346258,1.0209266238084682,0.6682474699894997,12.602727946493772,1.1119870999377746,0.625,0.5193145301372243,0.05907172995780591,0.575
BOR0427,27,14891,16046,48,10.383113120370204,686,42,21,Unemployed,Education,High School,Single,0,Rented,16.34403255828295,31826,57853,0.5223829485541722,0,2,1,409.9266353766011,0.08979696908647282,0.02752848266581164,0.29969843890441,1.8177333710371697,10.36807026512738,16.022438220817033,1.6455250506159336,0.42366666666666664,0.42025238992406166,0.0,0.7033333333333333
BOR0428,66,6777,36463,24,4.592634538411504,649,134,10,Retired,Debt Consolidation,Bachelor's,Married,2,Rented,3.76930477236942,6825,67359,0.6647446997544199,0,3,1,1593.038632568533,0.44836702572426346,0.2350654614974964,0.4713890425388043,9.868004687957809,8.828494129466652,14.77432736012507,2.0438644910160124,0.6477222222222222,0.5092062203087886,0.0,0.8400000000000001
BOR0429,53,5900,33769,24,7.823918234325081,595,227,22,Self-Employed,Medical,High School,Single,1,Rented,8.691839512146439,12454,72388,0.209842090426059,9,3,0,1524.5699247751872,0.4769632768361582,0.258401682165286,0.23169390670871115,5.811963067041349,0.9429877427696282,16.268261323578106,4.976900159874904,0.8525,0.6137324748925943,0.03501945525291829,1.0
BOR0430,51,8677,28150,48,9.826057315268796,557,110,6,Employed,Business,PhD,Married,2,Owned,7.162553132580722,24251,78608,0.1105157793863964,0,0,2,711.607514502409,0.2703507356613269,0.08201077728505347,0.0976885284407921,3.2412996866237838,10.096254367191621,11.088318108007199,0.5886912751640417,0.5270555555555556,0.2911627749367121,0.0,0.43333333333333335
BOR0431,68,8981,7711,24,7.969507184243241,380,306,14,Retired,Debt Consolidation,High School,Single,1,Rented,6.406285634710241,20648,76669,0.3188993065990206,6,2,0,348.6404155243548,0.07154919645176855,0.038819776809303506,0.19286351819364791,3.712964308198944,1.4193460244380678,15.018116896684319,3.340661186092531,0.9600000000000001,0.6124625885831051,0.017857142857142856,0.9333333333333333
BOR0432,56,8376,9853,36,5.382363716850967,567,159,5,Unemployed,Home Improvement,Master's,Divorced,3,Owned,12.334330094399611,24530,15111,0.5117005947107187,6,0,0,296.99771372744027,0.09802809614772366,0.03545817976688637,0.2973915079859942,0.6159960865843219,1.4439561289757266,10.651725698242734,0.7048852521158092,0.6331666666666667,0.5689873345685548,0.031746031746031744,0.4733333333333333
BOR0433,61,2523,34077,36,6.648600036412224,718,330,19,Retired,Education,Master's,Single,2,Owned,21.120943577749703,12516,32312,0.1967982213833234,3,2,0,1046.732476904156,1.1255449861276259,0.414876130362329,0.29493328042387595,2.581449229048494,2.3587107498320057,14.086979164183495,3.0622291425601165,0.8,0.5611171974128061,0.008333333333333333,0.9333333333333333
BOR0434,37,4393,28863,24,14.175651627758636,534,263,8,Employed,Home Improvement,PhD,Widowed,2,Rented,6.523587966517078,8558,24161,0.3982856596807399,14,0,0,1388.1921125961783,0.5475187798770772,0.31600093617031144,0.3612575341010471,2.8228765042645168,0.603649242658774,10.338306845275278,1.858649701048772,0.7829999999999999,0.41433369340286397,0.04778156996587031,0.6333333333333333
BOR0435,34,13309,26792,60,11.273796169243088,610,224,21,Retired,Home Improvement,High School,Married,4,Rented,11.000366391089443,8719,67313,0.4866250481619946,12,0,0,586.1879715294535,0.16775615498284369,0.04404447903895511,0.28746379205662687,7.719380733944954,0.6979518859156173,10.096288265610717,1.895635140771547,0.8450000000000001,0.4029172757524438,0.047244094488188976,0.8
BOR0436,63,4593,45483,48,9.204550144818697,656,216,19,Retired,Debt Consolidation,PhD,Married,2,Rented,11.727522805234868,4886,50374,0.5192181663301221,11,1,2,1136.2691852542225,0.8252231656869149,0.24739150560727685,0.3968961690048417,10.307755269081236,0.7078611581058462,11.131438944375262,2.1295427024430986,0.8220000000000001,0.4535403639371382,0.044715447154471545,0.8666666666666667
BOR0437,51,12160,13942,36,3.6462212348492753,512,44,11,Employed,Home Improvement,High School,Divorced,1,Rented,29.293695883062306,28185,24014,0.2920882047002626,1,0,0,409.43286247928376,0.09554550438596492,0.033670465664414784,0.17580022213413107,0.8519832540977791,5.123290339875728,10.620193680342517,1.1631468718742644,0.4912222222222222,0.42643725796377263,0.013513513513513514,0.5316666666666666
BOR0438,40,11945,6762,60,14.912777105628908,348,213,18,Self-Employed,Medical,Bachelor's,Married,4,Owned,28.639990706372068,37387,46389,0.3800207451904039,11,1,0,160.55807923788123,0.04717455002092926,0.013441446566586959,0.2150600608096863,1.240745693805499,0.8774254230252062,14.519144457058704,1.6097928045065553,0.9760000000000001,0.6469040669684558,0.04526748971193416,0.8666666666666667
BOR0439,38,9240,36987,24,11.221731751288395,426,58,19,Self-Employed,Home Improvement,Master's,Widowed,2,Rented,24.00412748256228,21575,18161,0.6448374603472912,2,3,0,1727.6941855982052,0.33357683982683983,0.18697989021625597,0.43880155378832536,0.8417222840192807,3.326445621606522,17.758706045355282,3.2280504764253615,0.5981111111111111,0.6770359707080718,0.022727272727272728,0.7966666666666666
BOR0440,40,8937,20850,60,7.144608489466867,522,131,2,Employed,Education,PhD,Single,2,Rented,7.249767624575555,39643,7490,0.7588502858844799,7,2,1,414.2789946388876,0.19441647085151617,0.04635548781905422,0.43822762675503835,0.18893149026334377,1.323461861440825,15.881801935419642,0.16276006408621235,0.5028888888888888,0.7096333333333332,0.043478260869565216,0.43499999999999994
BOR0441,49,12488,17112,12,13.61158958997514,578,103,14,Retired,Education,Bachelor's,Divorced,3,Owned,2.0411194227500906,10100,24502,0.7033162317827801,12,3,2,1533.3116107779047,0.11418962203715567,0.12278280035056892,0.44207618763828516,2.4257004257004255,0.7092607467560911,16.760690101528322,5.4184560489982685,0.647111111111111,0.5633340244051748,0.09022556390977443,0.8716666666666666
BOR0442,47,8190,29058,36,6.471963633355909,707,194,1,Employed,Business,Bachelor's,Widowed,2,Mortgage,9.507124131618742,7856,35757,0.4949984512134023,7,2,0,890.2279626285379,0.29566544566544567,0.1086969429338874,0.3211627724876206,4.550973654066437,1.1211450166469776,13.369497281297384,0.14647220996010407,0.525,0.4080306737886161,0.03125,0.475
BOR0443,58,7240,43890,24,9.756190660601645,804,156,20,Self-Employed,Education,PhD,Married,0,Mortgage,8.003836483014926,38169,41111,0.3872049620607626,10,3,0,2020.3654373819015,0.5051795580110497,0.2790559996383842,0.33853792897069235,1.077050039297878,0.9590731950672069,18.5265028001273,4.21353817112359,0.7333333333333334,0.6924726357267952,0.053763440860215055,0.96
BOR0444,47,12453,5481,48,10.814813782892989,593,97,1,Unemployed,Home Improvement,PhD,Married,4,Owned,15.177774004391816,28804,58645,0.3330696300599928,10,2,0,141.1668972144364,0.0366779089376054,0.011335975043317787,0.18828948530248907,2.0359312619336922,0.9334822056514984,15.930323145492913,0.09552015580563693,0.34794444444444445,0.3758596343598313,0.07874015748031496,0.33666666666666667
BOR0445,44,12478,37921,24,6.042228771717877,576,225,21,Retired,Education,Bachelor's,Widowed,0,Mortgage,23.331837302033797,35790,59055,0.1874695962588126,5,0,0,1681.403518646258,0.253252390874606,0.13474944050699295,0.16374552617049376,1.649995809002263,1.7475752906892188,11.11900672626405,4.742968124363251,0.8620000000000001,0.4939561162286644,0.0196078431372549,0.8
BOR0446,30,8493,45385,48,14.751568706206854,737,204,2,Self-Employed,Debt Consolidation,High School,Single,4,Owned,25.74968816636574,30988,8998,0.1745858730512791,14,2,0,1257.3904739740851,0.4453177126260842,0.14805021476204935,0.16264482682112572,0.290361095872729,0.6894258387858303,16.61366626652596,0.22179208246410034,0.55,0.7308333333333333,0.05982905982905983,0.5166666666666666
BOR0447,33,14394,6524,24,12.104206918758472,406,78,5,Retired,Education,Bachelor's,Single,3,Rented,25.345922562315256,10912,28906,0.5818503374395605,9,2,1,307.42491241593103,0.03777036728266407,0.021357851355837922,0.32962871870188537,2.648767524970219,0.929771001811309,14.592373708376286,0.9103016359306295,0.4886666666666667,0.41929345717876865,0.08333333333333333,0.4716666666666667
BOR0448,22,4878,39888,60,9.914852093377304,719,123,14,Employed,Medical,PhD,Divorced,2,Rented,10.790266836692034,38506,70192,0.2818560913198122,8,3,0,845.8319295120914,0.6814268142681427,0.17339727952277395,0.233049626011145,1.8228374061858883,1.173177257992308,18.56874308998154,1.124732365307842,0.6416666666666666,0.5847503134215662,0.05228758169934641,0.905
