Borrower_ID,Age,Monthly_Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Days_Past_Due,Missed_Payments,Employment_Status,Loan_Purpose,Education_Level,Marital_Status,Num_Dependents,Residence_Type,Years_At_Current_Address,Outstanding_Balance,Collateral_Value,Debt_to_Income_Ratio,Collection_Attempts,Previous_Defaults,Recovery_Status,Estimated_EMI,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Debt_Burden_Score,Collateral_Coverage_Ratio,Recovery_Efficiency_Ratio,Risk_Exposure_Score,Missed_Payment_Severity,Delinquency_Score,Recovery_Difficulty_Index,Collection_Intensity_Score,Behavioral_Risk_Score,segment,segment_name,prob_fully_recovered,prob_partially_recovered,prob_written_off,recovery_probability,risk_score,expected_recovery_value,risk_tier,recommended_strategy,priority_score,priority_rank
BOR0107,56,6491,26852,12,11.028970436460504,612,174,20,Self-Employed,Home Improvement,Master's,Divorced,1,Rented,10.298264671933447,3052,55982,0.4494188832838632,11,0,1,2373.587168813525,0.3447337338879474,0.36567357399684564,0.41173349410470533,18.33671798231248,0.6686566660612399,8.908831344990677,8.607976623205857,0.8273333333333334,0.38184039619170107,0.05392156862745098,0.79,0,Legal Escalation Candidate Segment,0.43167925071090063,0.3736939794044123,0.19462676988468683,0.655895638353548,0.5076345017368604,2001.7934882550285,Medium,Personalized follow-up plus flexible settlement options,6.723968700481448,366
BOR0102,45,7486,13162,12,12.957524316396167,771,241,6,Retired,Education,Bachelor's,Married,1,Rented,14.569028952400211,15173,77707,0.3017151660187659,11,1,1,1175.3317054089387,0.14651794460771217,0.15700396812836476,0.2365951269680854,5.121062343482272,0.802278226324835,13.049764165238793,2.744468863078344,0.65,0.39333657195312366,0.04059040590405904,0.6166666666666667,0,Legal Escalation Candidate Segment,0.43508737479571474,0.40478875894974514,0.1601238662545397,0.6779606301655619,0.4318255903923848,10286.69664150207,Low,Automated reminders via SMS/email and self-service portal nudges,6.720089002270398,367
BOR0143,36,8313,9018,36,12.628054279375938,542,168,23,Retired,Medical,Master's,Divorced,0,Rented,4.438750023282175,2311,61892,0.2938682326872269,3,0,2,302.2389826638663,0.09040057740887766,0.03635738995114475,0.17798835345598996,26.769896193771626,1.9364670574480671,8.724020674259373,3.277435290089741,0.8456666666666666,0.3870842607403098,0.015151515151515152,0.78,0,Legal Escalation Candidate Segment,0.4125438157603383,0.3832195885776934,0.20423659566196814,0.6424755689069543,0.5185242135438131,1484.7610397439714,High,Personalized follow-up plus flexible settlement options,6.708938500493016,368
BOR0325,59,5419,44986,36,11.021871646777978,781,354,15,Unemployed,Medical,Bachelor's,Divorced,3,Owned,0.425899034151711,3932,53915,0.7113176112804098,14,0,2,1473.2499195138425,0.6917943039921265,0.27186748837679325,0.5135650559737824,13.70836511568777,0.5518105181621207,9.18945547811055,2.446715745614757,0.8,0.3727624452852586,0.036458333333333336,0.8,0,Legal Escalation Candidate Segment,0.4255738317611057,0.3934519866395881,0.1809741815993063,0.6616450237448586,0.49993073456584197,2601.5882333647837,Medium,Personalized follow-up plus flexible settlement options,6.708522230572713,369
BOR0463,24,10150,24933,36,8.254289166895507,374,16,21,Self-Employed,Business,Master's,Widowed,3,Mortgage,20.787606876743656,14385,10683,0.2257598760857922,1,0,0,784.2377588094058,0.20470443349753695,0.07726480382358678,0.15893709356779978,0.7425969692756847,4.787005395213651,10.364277325938948,1.6527077840327928,0.5074444444444445,0.46397102208910523,0.021739130434782608,0.5266666666666666,0,Legal Escalation Candidate Segment,0.42148894803967435,0.39339737396540153,0.18511367799492434,0.6575273724189152,0.403096096816594,9458.531252246095,Low,Automated reminders via SMS/email and self-service portal nudges,6.695684729527569,370
BOR0437,51,12160,13942,36,3.6462212348492753,512,44,11,Employed,Home Improvement,High School,Divorced,1,Rented,29.293695883062306,28185,24014,0.2920882047002626,1,0,0,409.43286247928376,0.09554550438596492,0.033670465664414784,0.17580022213413107,0.8519832540977791,5.123290339875728,10.620193680342517,1.1631468718742644,0.4912222222222222,0.42643725796377263,0.013513513513513514,0.5316666666666666,0,Legal Escalation Candidate Segment,0.42891989082092963,0.4062677111474026,0.16481239803166814,0.6726805175093712,0.3907521080633532,18959.500386001626,Low,Automated reminders via SMS/email and self-service portal nudges,6.6525623267868,371
BOR0332,51,2770,26591,48,6.358672963721833,723,12,11,Retired,Home Improvement,High School,Widowed,0,Owned,16.146603056054257,31345,47708,0.1304033500649462,14,2,0,628.8725028648515,0.7999699157641396,0.22702978442774424,0.17388524552820533,1.5219804759777962,0.6901894630809342,15.415603431234688,0.5878008944182688,0.3083333333333333,0.3870590192626129,0.3333333333333333,0.6116666666666667,0,Legal Escalation Candidate Segment,0.4125825577587835,0.38496599437554613,0.2024514478656703,0.6435621543841111,0.38510126631699443,20172.455729169964,Low,Automated reminders via SMS/email and self-service portal nudges,6.649622955662858,372
BOR0010,32,3687,17199,36,10.223713055089773,704,133,12,Employed,Education,High School,Divorced,2,Rented,15.97412723651692,7645,32888,0.768516043728168,0,0,1,556.7715515035093,0.38873067534580963,0.15100937116992386,0.4906380410769582,4.301334030865812,8.941937914256359,9.85613598817421,1.6326132666503037,0.6694444444444445,0.3419284943294111,0.0,0.7216666666666667,0,Legal Escalation Candidate Segment,0.4252672248255476,0.38589969199597784,0.1888330831784745,0.6568070400231343,0.4652143128738517,5021.289820976862,Medium,Personalized follow-up plus flexible settlement options,6.6364369849784905,373
BOR0088,46,6492,41258,60,14.4420034361589,569,107,4,Retired,Business,Master's,Widowed,3,Owned,28.988228932445576,29163,35507,0.5325066580884258,0,1,2,969.4819791774239,0.5296005339905525,0.1493348704832754,0.36007935366610816,1.2174941708956248,10.28069035092632,14.118513605601546,0.31214208180828135,0.4627222222222222,0.41862054466599075,0.0,0.4116666666666666,0,Legal Escalation Candidate Segment,0.41614335319576784,0.3912844296189362,0.19257221718529588,0.6509140109671295,0.3812003373158102,18982.6053018344,Low,Automated reminders via SMS/email and self-service portal nudges,6.630197838673708,374
BOR0211,58,13476,24915,48,4.520825032239337,681,119,19,Employed,Business,Bachelor's,Divorced,4,Owned,21.0329276209281,9546,15385,0.1011208312843201,11,0,1,568.3824946992617,0.15407019887206885,0.042177389039719626,0.0745962822742499,1.6115009950769876,0.7636651873331695,9.578269851415499,1.8950488148512266,0.6400555555555555,0.3966009781619654,0.0738255033557047,0.6983333333333334,0,Legal Escalation Candidate Segment,0.4346606760054434,0.4051520843390671,0.16018723965548975,0.6777519266088836,0.4422223588153368,6469.819891408403,Low,Automated reminders via SMS/email and self-service portal nudges,6.566370179253452,375
BOR0224,38,13829,8797,12,4.878033523202933,756,52,12,Employed,Medical,Bachelor's,Widowed,3,Rented,17.462103933726706,29583,34840,0.484835185886214,6,1,0,752.5974186039543,0.05301058162797985,0.05442168042547938,0.2911491084288834,1.1776636019469984,1.4707127076609865,12.956618359193838,3.970291913552122,0.4444444444444444,0.41525668991513826,0.07317073170731707,0.6533333333333333,0,Legal Escalation Candidate Segment,0.43680420011772064,0.41412033027637907,0.14907546960590035,0.6852763982835481,0.3914592300045826,20272.531690422205,Low,Automated reminders via SMS/email and self-service portal nudges,6.553845398454715,376
BOR0495,40,6632,27297,48,12.224778486276556,662,247,17,Self-Employed,Debt Consolidation,High School,Widowed,3,Owned,24.23871984327057,1209,5534,0.6034397869170369,4,1,0,721.8510047558069,0.34299607961399275,0.10884363762904206,0.38087151973743927,4.573553719008265,1.4196751277181572,9.559363603838795,1.9526726809334312,0.8190000000000001,0.4734415989159892,0.01444043321299639,0.8666666666666667,0,Legal Escalation Candidate Segment,0.41308426158857137,0.3901837319837902,0.1967320064276383,0.6471945007788454,0.5231235744937505,782.4581514416242,High,Personalized follow-up plus flexible settlement options,6.547765286590203,377
BOR0357,54,11521,39177,36,10.561935078624463,513,27,19,Employed,Debt Consolidation,High School,Married,4,Rented,24.29936231050417,21058,60926,0.3844844007606968,3,1,1,1274.492670825457,0.28337383907646907,0.11062344161318088,0.26124696914431467,2.8931098342751316,2.4887708252949445,13.207839283768045,1.7586634914813577,0.4685,0.3379763450522757,0.05263157894736842,0.6116666666666667,0,Legal Escalation Candidate Segment,0.41487101378391095,0.3939665795759529,0.19116240664013637,0.6512509615294827,0.4121368750058363,13714.042747887846,Low,Automated reminders via SMS/email and self-service portal nudges,6.53891641661144,378
BOR0189,48,12150,38561,60,8.1136610114483,785,172,3,Employed,Home Improvement,Master's,Widowed,2,Rented,28.43058531192839,33332,46073,0.7075766494014918,1,1,1,783.9773031472979,0.2644787379972565,0.06452488091747308,0.4182033535836834,1.3822038220382205,5.2071515881260595,13.511141319213252,0.25766457972488893,0.5527777777777778,0.4420195229413552,0.0049504950495049506,0.47833333333333333,0,Legal Escalation Candidate Segment,0.44434955208434784,0.4150925838675905,0.14055786404806142,0.6934051024049022,0.38159223899236916,23112.5788733602,Low,Automated reminders via SMS/email and self-service portal nudges,6.536092852070114,379
BOR0249,62,14328,12973,36,13.54337160982425,753,58,8,Unemployed,Business,Master's,Single,2,Rented,5.780291894601009,18051,30297,0.7363437800277121,7,1,1,440.51467811183585,0.07545249395123767,0.030745022202110263,0.4188243390061913,1.6783181918900953,1.2251264701183615,13.35407904630541,0.9061194319790489,0.3611111111111111,0.3334284991308557,0.07954545454545454,0.49666666666666665,0,Legal Escalation Candidate Segment,0.39077420047852407,0.3629170828936498,0.24630871662782605,0.608524450214714,0.4011813295826582,10984.474850825804,Low,Automated reminders via SMS/email and self-service portal nudges,6.534419154865165,380
BOR0132,58,6846,26526,12,14.05415362547084,813,348,4,Self-Employed,Medical,Master's,Widowed,0,Owned,22.81200201862448,11437,17393,0.6247299990714414,11,0,0,2382.369024580599,0.3228892784107508,0.3479943068332748,0.5001989375642665,1.5206329777933205,0.7787247020396051,10.658014415804896,1.9516906407341423,0.6,0.38506697711854665,0.0291005291005291,0.4666666666666667,0,Legal Escalation Candidate Segment,0.4193367421438886,0.3825876661516539,0.19807559170445768,0.6488893418348809,0.4182219278073274,7421.347402565533,Low,Automated reminders via SMS/email and self-service portal nudges,6.485254029182457,381
BOR0172,65,12406,48872,36,5.130405525561671,807,126,6,Unemployed,Medical,Master's,Widowed,1,Mortgage,27.882104515474616,25820,41954,0.4759584189130724,12,1,1,1467.6008137932765,0.328282014079209,0.11829766353323203,0.31501107899214426,1.6248015181441462,0.7814571841013526,12.816166063808438,0.8073645144097652,0.5,0.39936539149088307,0.07692307692307693,0.5266666666666666,0,Legal Escalation Candidate Segment,0.4309629125674097,0.4047315596315728,0.16430552780101743,0.6738018483463534,0.3910287985748703,17397.563724302843,Low,Automated reminders via SMS/email and self-service portal nudges,6.472251313011817,382
BOR0196,36,3531,49165,24,4.304213465658492,823,15,19,Self-Employed,Home Improvement,PhD,Married,0,Mortgage,22.27109811269345,27027,23535,0.3354756063820366,11,1,0,2141.6496221598645,1.1603181346172,0.6065277887736801,0.4574490884582762,0.8707636525085097,0.8503857203893387,12.77262917389978,2.1949660717731603,0.3416666666666667,0.4213737111941989,0.24444444444444444,0.5916666666666667,0,Legal Escalation Candidate Segment,0.42177177248607783,0.3981438258142012,0.18008440169972081,0.6606580679745986,0.37765558914984426,17855.605603149477,Low,Automated reminders via SMS/email and self-service portal nudges,6.464195314845735,383
BOR0216,23,13704,5126,48,8.208995309559846,671,230,3,Employed,Medical,PhD,Divorced,1,Owned,19.84028036834173,5577,3782,0.3823550135184472,13,1,0,125.64412437727023,0.031170947655185834,0.009168427056134722,0.21442104961040662,0.6780207959842237,0.6161846834419595,11.201689887426127,0.340151106907612,0.5894999999999999,0.5899313573883161,0.05,0.49166666666666664,0,Legal Escalation Candidate Segment,0.4297954350521209,0.4048727793343429,0.1653317856135361,0.6727191026527266,0.4043825832757277,3751.754435494256,Low,Automated reminders via SMS/email and self-service portal nudges,6.463374850293059,384
BOR0006,60,11087,31069,24,6.08406353518582,835,123,17,Self-Employed,Home Improvement,High School,Single,1,Owned,1.5848005909416596,2833,65864,0.2041661001627232,3,3,0,1378.1741933600345,0.2335242476173296,0.12430542016415932,0.16822879416336947,23.240649258997884,1.9873611050626565,13.492949871156734,3.414366108970235,0.6416666666666666,0.4962771388446064,0.0196078431372549,0.905,0,Legal Escalation Candidate Segment,0.43771284154052237,0.40817889639838967,0.15410826206108813,0.6826201793795561,0.4703802167366219,1933.8629681822824,Medium,Personalized follow-up plus flexible settlement options,6.457202641437496,385
BOR0360,44,8941,16382,12,14.496555192462903,766,355,0,Unemployed,Business,Master's,Married,4,Mortgage,15.135087721645071,25628,15089,0.2870156838115929,4,0,0,1474.7227578737711,0.15268612757707936,0.16493935330206588,0.23208133508230577,0.5887471224004058,2.030295960363946,11.623094674142251,0.0,0.5,0.5222100728959576,0.01038961038961039,0.3,0,Legal Escalation Candidate Segment,0.4312356484988783,0.40228079710619247,0.16648355439492935,0.6726041267625937,0.35780731760431406,17237.498560671753,Low,Automated reminders via SMS/email and self-service portal nudges,6.449585208485786,386
BOR0359,53,10017,42334,12,8.012527797577457,582,64,7,Unemployed,Debt Consolidation,Master's,Divorced,1,Mortgage,6.731489393993865,18635,75828,0.6589389700512979,11,2,0,3682.813377884835,0.35218461948021695,0.3676563220410138,0.52786177844667,4.068898905344494,0.8194042060780573,14.868994490524953,2.4350592407724547,0.4117777777777778,0.3616396369902456,0.11702127659574468,0.5316666666666667,0,Legal Escalation Candidate Segment,0.40883670323739435,0.3807323701314801,0.21043092663112573,0.6372761253162824,0.397876074099972,11875.640595268922,Low,Automated reminders via SMS/email and self-service portal nudges,6.448065724529176,387
BOR0184,62,11273,25609,12,13.91353511179125,685,74,3,Unemployed,Home Improvement,Master's,Divorced,3,Owned,11.31605347372916,37528,25020,0.2628227035041292,13,2,2,2298.316564688217,0.18930926402318224,0.20387798852907096,0.23629758176535298,0.66668443070692,0.7523478033159776,16.797709190225472,1.0793720283840775,0.28805555555555556,0.5254338538960606,0.125,0.38166666666666665,0,Legal Escalation Candidate Segment,0.4237440407514838,0.3887169613164151,0.18753899793210096,0.6569742175413329,0.3378278697092447,24654.92843589114,Low,Automated reminders via SMS/email and self-service portal nudges,6.445897992554557,388
BOR0470,35,7122,40772,36,10.137487007806826,720,300,1,Retired,Debt Consolidation,Bachelor's,Married,2,Rented,22.55394490760799,39753,30348,0.4748294022139367,11,0,1,1318.2311331568824,0.47706636712533934,0.18509282970470126,0.3444479445847808,0.7633948785027922,0.8825388119958787,11.664072832809763,0.15853084068746875,0.525,0.46547583940162773,0.03333333333333333,0.3416666666666667,0,Legal Escalation Candidate Segment,0.4346966921749223,0.41674864109745524,0.14855466672762238,0.6847458768333954,0.361165180058293,27220.702841757968,Low,Automated reminders via SMS/email and self-service portal nudges,6.4380043631964,389
BOR0185,24,8619,21478,36,12.3851613656679,686,354,1,Retired,Business,Master's,Divorced,4,Owned,24.055205053584174,13436,42748,0.1808541063095263,12,3,1,717.3345018511238,0.20766136829485246,0.08322711472921729,0.13692196009838725,3.1813648879958323,0.7312128749904161,17.092915205277986,0.16311438304098377,0.532,0.4944024561978058,0.03125,0.5416666666666667,0,Legal Escalation Candidate Segment,0.43884033642867454,0.41017304147836564,0.1509866220929598,0.6849441613156939,0.39243629514479894,9202.909751437663,Low,Automated reminders via SMS/email and self-service portal nudges,6.41644088764376,390
BOR0002,36,4839,13258,36,4.914164298090707,431,121,4,Employed,Home Improvement,Master's,Married,2,Owned,21.577356017274955,38176,58047,0.2877752512456175,12,0,0,396.8434144696223,0.22831852311083556,0.08200938509394964,0.19518061147736698,1.5204704403174687,0.8115375783863309,11.068432288276764,0.533780116081473,0.5706111111111112,0.3718659592061742,0.07947019867549669,0.36833333333333335,0,Legal Escalation Candidate Segment,0.43508619749967875,0.401891045014953,0.16302275748536826,0.6762208245086505,0.37982868629159944,25815.406196442244,Low,Automated reminders via SMS/email and self-service portal nudges,6.3935143046105285,391
BOR0282,41,4193,7482,48,11.162529187102956,453,106,12,Employed,Home Improvement,Master's,Single,2,Owned,26.799134813643683,1620,32376,0.6203061326568536,0,2,0,193.96727848218865,0.14870021464345337,0.046259784994559655,0.36198527620882137,19.972856261566935,7.390798521735676,11.502117989438151,1.1682072086154764,0.7179444444444445,0.46516454916555994,0.0,0.8099999999999999,0,Legal Escalation Candidate Segment,0.4194090674945309,0.38646048146170675,0.19413045104376236,0.6512853563715549,0.4917534072473782,1055.082277321919,Medium,Personalized follow-up plus flexible settlement options,6.358825633376485,392
BOR0263,56,9714,33734,48,5.937798645375743,700,240,0,Self-Employed,Debt Consolidation,PhD,Single,3,Mortgage,13.810661194044808,20786,74632,0.2367512725940258,3,2,2,791.2823020641874,0.2893933154896713,0.08145792691622271,0.16686926703901442,3.5903208736229373,2.4855207675738726,14.745393521831877,0.0,0.5,0.4070724969740821,0.011111111111111112,0.43333333333333335,0,Legal Escalation Candidate Segment,0.42559099760872243,0.3935410335874354,0.18086796880384207,0.6617156177611837,0.3848848484552306,13754.420830783965,Low,Automated reminders via SMS/email and self-service portal nudges,6.358080453869754,393
BOR0003,64,10527,21616,24,6.158005492917936,680,124,5,Unemployed,Home Improvement,High School,Divorced,4,Mortgage,27.9049560858765,20245,67906,0.799535395988453,12,2,2,959.5740375770725,0.1711155441562965,0.09115360858526385,0.48076359165701793,3.3540452435048898,0.7627471170891306,14.736851701509256,1.005898695271313,0.47944444444444445,0.4012557897811222,0.07792207792207792,0.5483333333333333,0,Legal Escalation Candidate Segment,0.42797934532894105,0.4103700286296132,0.1616506260414457,0.6742013625067089,0.38990800325952807,13649.206583948322,Low,Automated reminders via SMS/email and self-service portal nudges,6.293308588356121,394
BOR0410,44,13139,40737,24,6.437255073880024,711,186,4,Unemployed,Debt Consolidation,PhD,Divorced,2,Mortgage,2.657350189099322,16874,44252,0.2242905437992559,10,0,0,1813.5256138518455,0.25837202222391353,0.13802615220730996,0.18547156758288025,2.6223407407407406,0.8848716832491573,10.360164436340854,0.8718514361424311,0.6,0.33672880934625904,0.046296296296296294,0.4666666666666667,0,Legal Escalation Candidate Segment,0.4275099369577909,0.39335612748495186,0.1791339355572573,0.663523613448762,0.4087096512583047,11196.29745333441,Low,Automated reminders via SMS/email and self-service portal nudges,6.270386665669963,395
BOR0008,44,13738,17910,36,4.518389218567276,453,34,9,Retired,Debt Consolidation,High School,Single,2,Rented,3.639089940166024,9589,45890,0.4127485735557481,14,2,0,532.914620942157,0.10864026787014121,0.038791281186647035,0.24446779198965266,4.7851929092805,0.6112317445251656,13.41584104917528,0.8888370153723534,0.4429444444444444,0.36922487143448607,0.21875,0.565,0,Legal Escalation Candidate Segment,0.40293941616385964,0.3840223688533426,0.21303821498279787,0.6333528374758652,0.4116595445295765,6073.220358556072,Low,Automated reminders via SMS/email and self-service portal nudges,6.268802851336018,396
BOR0233,37,13023,40840,36,12.560872865361048,845,31,21,Self-Employed,Debt Consolidation,Bachelor's,Divorced,2,Mortgage,25.888788699390552,17482,16138,0.452130623289915,5,1,0,1367.4387892913248,0.26133251426962556,0.10500182671360861,0.29592266483057716,0.9230681233197964,1.6281640431996083,13.19526474267912,2.021679276633174,0.38611111111111107,0.4299792170105541,0.08196721311475409,0.6183333333333333,0,Legal Escalation Candidate Segment,0.4269670361668923,0.40730209524141625,0.16573086859169134,0.6713482933117421,0.3835958315695899,11736.510863675874,Low,Automated reminders via SMS/email and self-service portal nudges,6.246709522204582,397
BOR0171,49,7301,42380,60,4.17222806224837,307,200,15,Employed,Education,PhD,Divorced,2,Rented,22.95948898576159,726,75282,0.246592369575298,5,2,0,783.7903976864935,0.48372369081860933,0.10735384162258506,0.18393503199657718,103.5515818431912,1.0981544129222531,9.60936412384212,1.325826227014769,0.9965,0.5834459653352462,0.021739130434782608,0.9333333333333333,0,Legal Escalation Candidate Segment,0.4519781423230043,0.4218548581474752,0.12616699952952032,0.7050910572114895,0.5309908128125319,511.8961075355413,High,Personalized follow-up plus flexible settlement options,6.238895526185512,398
BOR0262,63,3581,42148,48,5.124697566668317,759,78,16,Unemployed,Business,High School,Divorced,4,Owned,26.73420275380528,1600,1737,0.6473528058517463,12,2,2,973.0212689234087,0.9808247230754911,0.2717177517239343,0.4783170314942309,1.084946908182386,0.5675679779228242,10.85910498903455,1.456482617489007,0.5166666666666666,0.5269380514000767,0.1111111111111111,0.7633333333333333,0,Legal Escalation Candidate Segment,0.40276137305019244,0.38542354363320047,0.2118150833166071,0.6340154992301127,0.4557232588337601,1014.4247987681803,Low,Automated reminders via SMS/email and self-service portal nudges,6.22185954567272,399
BOR0214,22,7348,20343,48,12.18063492931975,776,117,21,Employed,Business,High School,Single,1,Rented,0.2205913366328094,5611,31225,0.5155540095751526,14,0,1,537.5152120776223,0.23070903647250954,0.07315122646674228,0.316472757176368,5.563970064148254,0.5755108294148233,9.684175537868148,2.0871745232037284,0.625,0.31269575033625824,0.09523809523809523,0.6950000000000001,0,Legal Escalation Candidate Segment,0.4192429503758295,0.3826540060151697,0.19810304360900097,0.6488353539849313,0.45750701990979464,3640.6151712094497,Low,Automated reminders via SMS/email and self-service portal nudges,6.211561252002799,400
BOR0430,51,8677,28150,48,9.826057315268796,557,110,6,Employed,Business,PhD,Married,2,Owned,7.162553132580722,24251,78608,0.1105157793863964,0,0,2,711.607514502409,0.2703507356613269,0.08201077728505347,0.0976885284407921,3.2412996866237838,10.096254367191621,11.088318108007199,0.5886912751640417,0.5270555555555556,0.2911627749367121,0.0,0.43333333333333335,0,Legal Escalation Candidate Segment,0.4209887296901492,0.38238136645491333,0.19662990385493745,0.6504175495630973,0.3976397038950979,15773.275994454672,Low,Automated reminders via SMS/email and self-service portal nudges,6.2028442116927165,401
BOR0190,30,5072,39884,24,7.719994910855208,519,289,2,Employed,Medical,Master's,Divorced,2,Owned,6.56315125232639,25401,75791,0.449778261198033,0,0,0,1798.7561724510829,0.6552970557308097,0.35464435576716935,0.4069680037541444,2.983662703724116,10.142583190064265,10.92559009616648,0.4724900769150433,0.6405000000000001,0.3468746595946802,0.0,0.3833333333333333,0,Legal Escalation Candidate Segment,0.4386061509200622,0.40660305417049736,0.15479079490944053,0.6825679834223606,0.39193081077546565,17337.90934691138,Low,Automated reminders via SMS/email and self-service portal nudges,6.182846718606341,402
BOR0479,47,9673,10895,60,5.730469473579412,425,174,3,Retired,Home Improvement,Bachelor's,Married,1,Mortgage,15.562435413441284,3981,35010,0.141947608724757,14,2,1,209.268124999329,0.09386091870843241,0.02163425255859909,0.08780659844998595,8.792064289301859,0.5526359656416094,12.270396620007173,0.25823929869617573,0.6958333333333333,0.46635707944169924,0.06862745098039216,0.5483333333333333,0,Legal Escalation Candidate Segment,0.42996384939852267,0.4019515197160159,0.16808463088546155,0.6711347612281322,0.43517907186838073,2671.7874844491944,Low,Automated reminders via SMS/email and self-service portal nudges,6.178918346224821,403
BOR0159,50,10702,38187,36,5.25931370952847,365,66,3,Unemployed,Business,PhD,Married,3,Owned,11.639182631936592,12446,68049,0.3007368142905186,2,3,1,1148.9499095343974,0.29735096243692766,0.10735842922205172,0.2137165410097085,5.46710050614606,3.1430783030003258,15.880236725237936,0.35039105161591383,0.4258333333333333,0.4236316127847171,0.020833333333333332,0.435,0,Legal Escalation Candidate Segment,0.41364262359933485,0.3829644926422409,0.2033928837584241,0.6434213191846794,0.3821928091966251,8008.021738572519,Low,Automated reminders via SMS/email and self-service portal nudges,6.173963097686584,404
BOR0480,47,8949,17254,48,13.617889588332297,694,51,18,Self-Employed,Business,Bachelor's,Married,1,Mortgage,1.5349651933642772,9493,54154,0.4623196255376655,6,1,2,468.19047468450896,0.16066972101165866,0.05231763042624974,0.2778187277375284,5.7040235938487465,1.3083450427301806,12.486717819102202,1.4817163944680354,0.44466666666666665,0.2974429661773305,0.07407407407407407,0.6516666666666666,0,Legal Escalation Candidate Segment,0.40579826161956145,0.3757280975090784,0.21847364087135998,0.6312351201250085,0.4263805052520778,5992.3149953467055,Low,Automated reminders via SMS/email and self-service portal nudges,6.173366880061351,405
BOR0078,35,5766,10287,48,10.359582962332349,663,4,10,Employed,Education,High School,Widowed,0,Rented,1.197675976912537,35426,47218,0.1720335618394004,10,1,0,262.6849212028159,0.14867325702393341,0.0455575652450253,0.11511936337193163,1.332825246281085,0.9522935927517628,13.872503535499712,0.33529956509043757,0.27961111111111114,0.3237852137557622,0.29411764705882354,0.49,0,Legal Escalation Candidate Segment,0.4193090701896203,0.3627674546366187,0.21792347517376087,0.6369695429715916,0.3653920192906877,22565.283029311602,Low,Automated reminders via SMS/email and self-service portal nudges,6.171065161895178,406
BOR0468,43,6621,9090,48,5.243047773258246,306,25,21,Unemployed,Business,Master's,Married,2,Mortgage,27.452953634700897,5544,36613,0.4560787654788554,5,0,0,210.3385462765698,0.11440869959220662,0.03176839545032016,0.26513909896601456,6.602885482416592,1.4367753166307446,9.072636797256461,1.4254172353843986,0.5664444444444445,0.28139806085104063,0.09090909090909091,0.5416666666666666,0,Legal Escalation Candidate Segment,0.3945413881658979,0.35954149931277185,0.2459171125213303,0.610266287753561,0.44786580184907426,3383.3162993057417,Low,Automated reminders via SMS/email and self-service portal nudges,6.163980041686777,407
BOR0340,25,9901,22327,12,7.220254541481948,832,165,1,Employed,Education,PhD,Divorced,4,Rented,6.817831606789869,23097,7642,0.3081753324433928,2,0,1,1934.1504244486036,0.1879187287479379,0.19534899752031146,0.2574034817280062,0.3308511559442376,3.349167104225011,10.77295648250891,0.4259989823630453,0.48333333333333334,0.5675,0.010256410256410256,0.31666666666666665,0,Legal Escalation Candidate Segment,0.4465820335007314,0.4153459926439358,0.13807197385533276,0.6957896290870929,0.34190340776005634,16070.653063024583,Low,Automated reminders via SMS/email and self-service portal nudges,6.128282528368904,408
BOR0281,24,13328,31838,12,12.989808825279034,569,64,8,Self-Employed,Business,PhD,Divorced,0,Rented,22.85669683132452,8793,58436,0.3419598548793015,14,3,0,2843.531198032404,0.1990671268507403,0.21335017992440006,0.28408550114959585,6.644985217193541,0.6054549966493836,16.418458637693714,2.782924846597091,0.44327777777777777,0.4258072039119052,0.14893617021276595,0.64,0,Legal Escalation Candidate Segment,0.4221571232967923,0.40388571750642105,0.1739571591967867,0.6644885538006449,0.40273799558513645,5842.84785356907,Low,Automated reminders via SMS/email and self-service portal nudges,6.122217920842476,409
BOR0354,67,12342,24978,12,6.299996636655973,660,27,18,Unemployed,Education,Bachelor's,Married,4,Owned,23.820433507978883,37420,55206,0.1174016611410559,11,0,1,2153.212990462463,0.16865175822395073,0.17446224197556823,0.14307892251658644,1.4752678977044975,0.8774989435956823,11.193376170346824,4.9983067652628055,0.395,0.2963672043400294,0.19298245614035087,0.545,0,Legal Escalation Candidate Segment,0.4258628552078209,0.3948712374680647,0.179265907324114,0.6627855976886597,0.3799393615023712,24801.437065509646,Low,Automated reminders via SMS/email and self-service portal nudges,6.116203342876038,410
BOR0060,61,10867,41976,24,4.754760765306122,699,283,3,Self-Employed,Business,Bachelor's,Married,4,Rented,3.1848106064240165,7170,62119,0.1165143774465571,8,3,0,1836.9387440105074,0.32189196650409496,0.16903825747773144,0.14015012346058556,8.662529633245015,0.9864222659869528,14.879869702132954,0.7061217797701508,0.5754999999999999,0.479173808757244,0.025559105431309903,0.625,0,Legal Escalation Candidate Segment,0.44331266532167796,0.4168941366946859,0.13979319798363618,0.6934491473384895,0.4081080542299818,4972.03038641697,Low,Automated reminders via SMS/email and self-service portal nudges,6.108376691854646,411
