Date,App,Usage (minutes),Notifications,Times Opened,Synthetic
2025-03-26,Netflix,79.66,0,3,1
2025-03-26,Safari,13.17,1,6,1
2025-03-26,WhatsApp,50.23,118,73,1
2025-03-26,X,28.56,31,14,1
2025-03-27,8 Ball Pool,19.66,4,7,1
2025-03-27,Facebook,31.68,45,29,1
2025-03-27,Instagram,79.91,50,39,1
2025-03-27,LinkedIn,14.82,10,6,1
2025-03-27,Netflix,77.81,0,2,1
2025-03-27,Safari,11.31,1,5,1
2025-03-27,WhatsApp,48.34,113,70,1
2025-03-27,X,29.15,27,15,1
2025-03-28,8 Ball Pool,18.97,4,5,1
2025-03-28,Facebook,30.07,44,31,1
2025-03-28,Instagram,76.22,50,42,1
2025-03-28,LinkedIn,14.28,7,3,1
2025-03-28,Netflix,71.26,0,3,1
2025-03-28,Safari,9.61,1,5,1
2025-03-28,WhatsApp,45.03,89,68,1
2025-03-28,X,24.93,25,13,1
2025-03-29,8 Ball Pool,21.65,6,8,1
2025-03-29,Facebook,36.56,40,31,1
2025-03-29,Instagram,73.38,55,47,1
2025-03-29,LinkedIn,16.55,9,5,1
2025-03-29,Netflix,82.58,0,2,1
2025-03-29,Safari,11.83,1,7,1
2025-03-29,WhatsApp,54.7,112,75,1
2025-03-29,X,27.69,28,14,1
2025-03-30,8 Ball Pool,17.38,5,8,1
2025-03-30,Facebook,37.44,44,33,1
2025-03-30,Instagram,78.31,55,46,1
2025-03-30,LinkedIn,17.48,10,5,1
2025-03-30,Netflix,89.45,1,3,1
2025-03-30,Safari,13.39,1,6,1
2025-03-30,WhatsApp,53.49,107,72,1
2025-03-30,X,29.03,27,16,1
2025-03-31,8 Ball Pool,17.82,4,8,1
2025-03-31,Facebook,33.59,39,27,1
2025-03-31,Instagram,85.97,57,37,1
2025-03-31,LinkedIn,15.26,8,5,1
2025-03-31,Netflix,67.74,0,2,1
2025-03-31,Safari,10.56,1,5,1
2025-03-31,WhatsApp,52.45,105,66,1
2025-03-31,X,26.05,27,13,1
2025-04-01,8 Ball Pool,20.48,4,9,1
2025-04-01,Facebook,35.39,46,30,1
2025-04-01,Instagram,96.65,51,48,1
2025-04-01,LinkedIn,17.08,10,6,1
2025-04-01,Netflix,84.34,0,3,1
2025-04-01,Safari,12.3,1,5,1
2025-04-01,WhatsApp,52.81,107,71,1
2025-04-01,X,27.31,30,13,1
2025-04-02,8 Ball Pool,22.96,5,8,1
2025-04-02,Facebook,37.09,42,34,1
2025-04-02,Instagram,90.1,52,48,1
2025-04-02,LinkedIn,15.91,9,5,1
2025-04-02,Netflix,79.12,0,3,1
2025-04-02,Safari,10.81,1,6,1
2025-04-02,WhatsApp,54.39,109,73,1
2025-04-02,X,31.16,28,15,1
2025-04-03,8 Ball Pool,18.83,5,6,1
2025-04-03,Facebook,34.34,46,33,1
2025-04-03,Instagram,79.29,54,44,1
2025-04-03,LinkedIn,15.29,10,5,1
2025-04-03,Netflix,62.43,0,3,1
2025-04-03,Safari,13.59,1,6,1
2025-04-03,WhatsApp,45.75,96,70,1
2025-04-03,X,26.34,27,15,1
2025-04-04,8 Ball Pool,17.36,4,8,1
2025-04-04,Facebook,28.25,40,27,1
2025-04-04,Instagram,78.49,47,39,1
2025-04-04,LinkedIn,15.96,9,5,1
2025-04-04,Netflix,73.41,0,3,1
2025-04-04,Safari,9.94,1,4,1
2025-04-04,WhatsApp,45.37,89,67,1
2025-04-04,X,24.31,23,13,1
2025-04-05,8 Ball Pool,19.24,6,7,1
2025-04-05,Facebook,34.66,44,31,1
2025-04-05,Instagram,87.77,56,47,1
2025-04-05,LinkedIn,18.08,10,5,1
2025-04-05,Netflix,82.8,1,3,1
2025-04-05,Safari,12.5,1,6,1
2025-04-05,WhatsApp,51.66,111,73,1
2025-04-05,X,29.85,22,16,1
2025-04-06,8 Ball Pool,20.78,5,7,1
2025-04-06,Facebook,39.74,42,32,1
2025-04-06,Instagram,80.31,51,44,1
2025-04-06,LinkedIn,18.82,10,5,1
2025-04-06,Netflix,85.89,0,3,1
2025-04-06,Safari,11.71,1,6,1
2025-04-06,WhatsApp,50.62,111,71,1
2025-04-06,X,30.69,30,14,1
2025-04-07,8 Ball Pool,18.32,5,7,1
2025-04-07,Facebook,31.84,38,33,1
2025-04-07,Instagram,72.53,53,44,1
2025-04-07,LinkedIn,14.71,9,5,1
2025-04-07,Netflix,68.61,0,2,1
2025-04-07,Safari,11.79,0,6,1
2025-04-07,WhatsApp,49.95,94,72,1
2025-04-07,X,24.04,28,13,1
2025-04-08,8 Ball Pool,17.5,5,7,1
2025-04-08,Facebook,38.6,49,38,1
2025-04-08,Instagram,82.2,60,50,1
2025-04-08,LinkedIn,17.01,11,4,1
2025-04-08,Netflix,79.62,0,3,1
2025-04-08,Safari,11.79,0,5,1
2025-04-08,WhatsApp,51.55,116,71,1
2025-04-08,X,30.4,28,15,1
2025-04-09,8 Ball Pool,19.73,5,7,1
2025-04-09,Facebook,34.73,45,31,1
2025-04-09,Instagram,86.13,53,51,1
2025-04-09,LinkedIn,17.37,10,5,1
2025-04-09,Netflix,71.54,0,3,1
2025-04-09,Safari,11.91,1,7,1
2025-04-09,WhatsApp,51.54,114,80,1
2025-04-09,X,28.92,31,13,1
2025-04-10,8 Ball Pool,16.85,5,7,1
2025-04-10,Facebook,33.25,40,30,1
2025-04-10,Instagram,79.54,53,43,1
2025-04-10,LinkedIn,18.95,9,5,1
2025-04-10,Netflix,81.41,0,3,1
2025-04-10,Safari,11.76,1,6,1
2025-04-10,WhatsApp,56.21,105,78,1
2025-04-10,X,31.98,33,16,1
2025-04-11,8 Ball Pool,13.69,5,7,1
2025-04-11,Facebook,28.98,37,26,1
2025-04-11,Instagram,67.11,42,41,1
2025-04-11,LinkedIn,14.82,7,4,1
2025-04-11,Netflix,74.46,1,2,1
2025-04-11,Safari,11.3,1,5,1
2025-04-11,WhatsApp,44.69,101,61,1
2025-04-11,X,27.63,24,14,1
2025-04-12,8 Ball Pool,18.52,4,9,1
2025-04-12,Facebook,38.65,40,39,1
2025-04-12,Instagram,77.51,65,42,1
2025-04-12,LinkedIn,17.85,9,5,1
2025-04-12,Netflix,84.27,0,3,1
2025-04-12,Safari,10.88,0,6,1
2025-04-12,WhatsApp,53.28,93,69,1
2025-04-12,X,28.93,24,16,1
2025-04-13,8 Ball Pool,20.46,6,8,1
2025-04-13,Facebook,35.97,44,31,1
2025-04-13,Instagram,77.07,57,50,1
2025-04-13,LinkedIn,18.64,11,6,1
2025-04-13,Netflix,80.34,0,3,1
2025-04-13,Safari,11.23,1,5,1
2025-04-13,WhatsApp,54.8,102,77,1
2025-04-13,X,31.65,28,13,1
2025-04-14,8 Ball Pool,18.6,4,8,1
2025-04-14,Facebook,38.47,43,31,1
2025-04-14,Instagram,76.27,52,36,1
2025-04-14,LinkedIn,15.12,9,4,1
2025-04-14,Netflix,73.15,0,2,1
2025-04-14,Safari,10.57,1,6,1
2025-04-14,WhatsApp,51.18,97,65,1
2025-04-14,X,26.07,21,14,1
2025-04-15,8 Ball Pool,20.62,6,8,1
2025-04-15,Facebook,33.06,44,31,1
2025-04-15,Instagram,79.35,51,40,1
2025-04-15,LinkedIn,16.01,9,5,1
2025-04-15,Netflix,83.9,0,3,1
2025-04-15,Safari,9.96,1,5,1
2025-04-15,WhatsApp,51.1,103,74,1
2025-04-15,X,26.98,29,14,1
2025-04-16,8 Ball Pool,19.61,5,9,1
2025-04-16,Facebook,41.72,47,34,1
2025-04-16,Instagram,85.44,48,43,1
2025-04-16,LinkedIn,16.32,9,5,1
2025-04-16,Netflix,79.68,1,2,1
2025-04-16,Safari,13.16,1,6,1
2025-04-16,WhatsApp,54.13,110,82,1
2025-04-16,X,27.89,29,14,1
2025-04-17,8 Ball Pool,21.04,5,7,1
2025-04-17,Facebook,28.6,39,33,1
2025-04-17,Instagram,76.94,49,45,1
2025-04-17,LinkedIn,16.66,11,5,1
2025-04-17,Netflix,81.34,0,3,1
2025-04-17,Safari,11.44,1,6,1
2025-04-17,WhatsApp,48.27,114,68,1
2025-04-17,X,29.74,24,13,1
2025-04-18,8 Ball Pool,17.56,4,8,1
2025-04-18,Facebook,35.33,41,25,1
2025-04-18,Instagram,73.63,50,42,1
2025-04-18,LinkedIn,15.1,9,4,1
2025-04-18,Netflix,66.4,0,3,1
2025-04-18,Safari,10.85,1,4,1
2025-04-18,WhatsApp,45.89,102,69,1
2025-04-18,X,21.79,19,14,1
2025-04-19,8 Ball Pool,16.45,4,7,1
2025-04-19,Facebook,37.13,46,29,1
2025-04-19,Instagram,88.01,54,46,1
2025-04-19,LinkedIn,17.6,10,5,1
2025-04-19,Netflix,76.89,1,3,1
2025-04-19,Safari,11.56,2,6,1
2025-04-19,WhatsApp,50.48,111,75,1
2025-04-19,X,32.41,28,13,1
2025-04-20,8 Ball Pool,16.87,5,7,1
2025-04-20,Facebook,37.21,45,33,1
2025-04-20,Instagram,86.72,56,45,1
2025-04-20,LinkedIn,16.97,10,5,1
2025-04-20,Netflix,82.67,1,3,1
2025-04-20,Safari,9.88,1,5,1
2025-04-20,WhatsApp,51.45,114,82,1
2025-04-20,X,29.37,31,14,1
2025-04-21,8 Ball Pool,17.81,5,7,1
2025-04-21,Facebook,28.48,39,30,1
2025-04-21,Instagram,74.11,47,43,1
2025-04-21,LinkedIn,14.74,8,4,1
2025-04-21,Netflix,69.07,0,2,1
2025-04-21,Safari,12.7,1,5,1
2025-04-21,WhatsApp,49.73,103,71,1
2025-04-21,X,27.38,26,13,1
2025-04-22,8 Ball Pool,18.39,5,9,1
2025-04-22,Facebook,36.42,42,32,1
2025-04-22,Instagram,82.53,52,44,1
2025-04-22,LinkedIn,17.53,11,5,1
2025-04-22,Netflix,80.12,0,3,1
2025-04-22,Safari,11.85,0,5,1
2025-04-22,WhatsApp,47.82,112,71,1
2025-04-22,X,28.69,29,13,1
2025-04-23,8 Ball Pool,18.88,5,9,1
2025-04-23,Facebook,37.51,46,33,1
2025-04-23,Instagram,78.2,59,47,1
2025-04-23,LinkedIn,17.73,9,5,1
2025-04-23,Netflix,88.29,0,3,1
2025-04-23,Safari,12.1,1,5,1
2025-04-23,WhatsApp,51.83,125,75,1
2025-04-23,X,30.88,28,15,1
2025-04-24,8 Ball Pool,18.72,5,8,1
2025-04-24,Facebook,34.28,42,28,1
2025-04-24,Instagram,75.17,55,42,1
2025-04-24,LinkedIn,15.68,10,5,1
2025-04-24,Netflix,68.82,1,3,1
2025-04-24,Safari,10.94,1,5,1
2025-04-24,WhatsApp,48.2,112,68,1
2025-04-24,X,30.61,27,15,1
2025-04-25,8 Ball Pool,18.08,4,7,1
2025-04-25,Facebook,33.26,38,29,1
2025-04-25,Instagram,64.29,51,38,1
2025-04-25,LinkedIn,15.86,8,4,1
2025-04-25,Netflix,71.55,0,2,1
2025-04-25,Safari,10.49,1,6,1
2025-04-25,WhatsApp,44.16,102,65,1
2025-04-25,X,22.74,23,13,1
2025-04-26,8 Ball Pool,19.19,4,7,1
2025-04-26,Facebook,38.98,37,28,1
2025-04-26,Instagram,79.56,54,48,1
2025-04-26,LinkedIn,15.47,10,6,1
2025-04-26,Netflix,81.12,0,3,1
2025-04-26,Safari,11.38,1,6,1
2025-04-26,WhatsApp,46.69,111,72,1
2025-04-26,X,32.15,23,14,1
2025-04-27,8 Ball Pool,20.91,5,7,1
2025-04-27,Facebook,38.0,44,34,1
2025-04-27,Instagram,84.04,51,48,1
2025-04-27,LinkedIn,17.54,12,6,1
2025-04-27,Netflix,92.88,0,3,1
2025-04-27,Safari,10.46,1,6,1
2025-04-27,WhatsApp,58.37,107,79,1
2025-04-27,X,32.17,27,14,1
2025-04-28,8 Ball Pool,17.95,5,5,1
2025-04-28,Facebook,32.38,42,32,1
2025-04-28,Instagram,73.27,57,42,1
2025-04-28,LinkedIn,15.27,9,5,1
2025-04-28,Netflix,68.04,1,3,1
2025-04-28,Safari,10.65,1,6,1
2025-04-28,WhatsApp,54.07,95,68,1
2025-04-28,X,27.53,26,15,1
2025-04-29,8 Ball Pool,17.76,5,9,1
2025-04-29,Facebook,38.2,43,29,1
2025-04-29,Instagram,70.85,56,51,1
2025-04-29,LinkedIn,16.17,11,5,1
2025-04-29,Netflix,78.86,0,3,1
2025-04-29,Safari,10.98,1,7,1
2025-04-29,WhatsApp,53.97,104,76,1
2025-04-29,X,30.25,32,14,1
2025-04-30,8 Ball Pool,20.58,5,7,1
2025-04-30,Facebook,39.78,48,35,1
2025-04-30,Instagram,93.4,62,43,1
2025-04-30,LinkedIn,17.7,10,6,1
2025-04-30,Netflix,86.06,0,3,1
2025-04-30,Safari,11.14,1,6,1
2025-04-30,WhatsApp,53.05,110,76,1
2025-04-30,X,28.98,28,14,1
2025-05-01,8 Ball Pool,17.51,5,8,1
2025-05-01,Facebook,32.97,44,34,1
2025-05-01,Instagram,84.85,50,44,1
2025-05-01,LinkedIn,16.59,9,6,1
2025-05-01,Netflix,79.82,0,3,1
2025-05-01,Safari,11.29,0,6,1
2025-05-01,WhatsApp,50.9,106,70,1
2025-05-01,X,29.18,26,13,1
2025-05-02,8 Ball Pool,17.88,4,7,1
2025-05-02,Facebook,36.3,35,28,1
2025-05-02,Instagram,65.02,45,37,1
2025-05-02,LinkedIn,15.82,8,5,1
2025-05-02,Netflix,69.03,1,3,1
2025-05-02,Safari,9.38,1,5,1
2025-05-02,WhatsApp,43.81,94,65,1
2025-05-02,X,26.39,22,13,1
2025-05-03,8 Ball Pool,19.69,5,9,1
2025-05-03,Facebook,38.38,43,30,1
2025-05-03,Instagram,86.69,57,46,1
2025-05-03,LinkedIn,17.01,10,4,1
2025-05-03,Netflix,81.53,1,3,1
2025-05-03,Safari,10.94,1,6,1
2025-05-03,WhatsApp,50.42,110,67,1
2025-05-03,X,28.32,31,14,1
2025-05-04,8 Ball Pool,17.81,4,9,1
2025-05-04,Facebook,38.4,46,34,1
2025-05-04,Instagram,76.57,54,44,1
2025-05-04,LinkedIn,15.61,9,5,1
2025-05-04,Netflix,76.63,1,3,1
2025-05-04,Safari,12.17,1,6,1
2025-05-04,WhatsApp,50.81,109,72,1
2025-05-04,X,30.86,29,15,1
2025-05-05,8 Ball Pool,19.68,4,6,1
2025-05-05,Facebook,34.3,39,33,1
2025-05-05,Instagram,80.66,54,45,1
2025-05-05,LinkedIn,14.92,9,5,1
2025-05-05,Netflix,65.11,0,3,1
2025-05-05,Safari,10.79,0,6,1
2025-05-05,WhatsApp,53.58,100,69,1
2025-05-05,X,27.18,22,14,1
2025-05-06,8 Ball Pool,19.91,5,9,1
2025-05-06,Facebook,34.31,42,33,1
2025-05-06,Instagram,78.92,45,40,1
2025-05-06,LinkedIn,17.27,9,5,1
2025-05-06,Netflix,76.84,1,3,1
2025-05-06,Safari,11.04,1,6,1
2025-05-06,WhatsApp,51.07,109,70,1
2025-05-06,X,29.39,30,15,1
2025-05-07,8 Ball Pool,20.89,5,7,1
2025-05-07,Facebook,40.09,40,31,1
2025-05-07,Instagram,92.56,54,44,1
2025-05-07,LinkedIn,18.05,10,5,1
2025-05-07,Netflix,88.66,1,3,1
2025-05-07,Safari,12.09,1,6,1
2025-05-07,WhatsApp,53.23,106,75,1
2025-05-07,X,28.93,27,15,1
2025-05-08,8 Ball Pool,19.04,5,7,1
2025-05-08,Facebook,29.72,42,29,1
2025-05-08,Instagram,88.83,57,44,1
2025-05-08,LinkedIn,16.58,11,5,1
2025-05-08,Netflix,71.51,0,3,1
2025-05-08,Safari,11.03,1,6,1
2025-05-08,WhatsApp,42.15,98,77,1
2025-05-08,X,27.92,30,14,1
2025-05-09,8 Ball Pool,19.9,5,8,1
2025-05-09,Facebook,30.85,40,27,1
2025-05-09,Instagram,70.37,47,40,1
2025-05-09,LinkedIn,14.05,8,5,1
2025-05-09,Netflix,61.62,0,2,1
2025-05-09,Safari,9.5,1,5,1
2025-05-09,WhatsApp,48.42,103,70,1
2025-05-09,X,27.22,26,13,1
2025-05-10,8 Ball Pool,18.24,5,8,1
2025-05-10,Facebook,36.93,42,34,1
2025-05-10,Instagram,90.52,55,47,1
2025-05-10,LinkedIn,16.64,10,4,1
2025-05-10,Netflix,80.61,1,3,1
2025-05-10,Safari,12.6,1,7,1
2025-05-10,WhatsApp,54.12,105,70,1
2025-05-10,X,28.49,28,15,1
2025-05-11,8 Ball Pool,20.58,6,9,1
2025-05-11,Facebook,38.57,42,33,1
2025-05-11,Instagram,90.31,51,48,1
2025-05-11,LinkedIn,16.22,10,5,1
2025-05-11,Netflix,82.96,0,2,1
2025-05-11,Safari,11.77,1,6,1
2025-05-11,WhatsApp,57.06,111,84,1
2025-05-11,X,29.76,30,15,1
2025-05-12,8 Ball Pool,19.08,5,8,1
2025-05-12,Facebook,36.61,41,27,1
2025-05-12,Instagram,74.31,41,35,1
2025-05-12,LinkedIn,15.0,9,5,1
2025-05-12,Netflix,70.15,1,2,1
2025-05-12,Safari,9.33,0,5,1
2025-05-12,WhatsApp,46.95,112,68,1
2025-05-12,X,27.2,30,14,1
2025-05-13,8 Ball Pool,17.38,5,7,1
2025-05-13,Facebook,38.68,40,36,1
2025-05-13,Instagram,77.49,56,46,1
2025-05-13,LinkedIn,18.01,10,5,1
2025-05-13,Netflix,80.19,1,3,1
2025-05-13,Safari,13.08,1,6,1
2025-05-13,WhatsApp,57.12,120,71,1
2025-05-13,X,29.66,29,14,1
2025-05-14,8 Ball Pool,18.47,6,10,1
2025-05-14,Facebook,40.49,45,34,1
2025-05-14,Instagram,85.81,63,43,1
2025-05-14,LinkedIn,16.85,10,5,1
2025-05-14,Netflix,81.28,0,3,1
2025-05-14,Safari,13.43,1,7,1
2025-05-14,WhatsApp,52.18,105,72,1
2025-05-14,X,29.88,30,16,1
2025-05-15,8 Ball Pool,20.85,5,9,1
2025-05-15,Facebook,34.85,44,31,1
2025-05-15,Instagram,79.72,53,42,1
2025-05-15,LinkedIn,17.33,10,5,1
2025-05-15,Netflix,76.1,0,3,1
2025-05-15,Safari,10.41,1,7,1
2025-05-15,WhatsApp,52.89,104,72,1
2025-05-15,X,29.6,24,15,1
2025-05-16,8 Ball Pool,17.15,4,6,1
2025-05-16,Facebook,32.59,40,27,1
2025-05-16,Instagram,72.12,41,44,1
2025-05-16,LinkedIn,14.68,9,5,1
2025-05-16,Netflix,72.53,0,2,1
2025-05-16,Safari,10.51,1,5,1
2025-05-16,WhatsApp,47.5,83,69,1
2025-05-16,X,25.45,22,14,1
2025-05-17,8 Ball Pool,20.01,5,7,1
2025-05-17,Facebook,34.55,39,30,1
2025-05-17,Instagram,78.07,61,45,1
2025-05-17,LinkedIn,16.11,9,5,1
2025-05-17,Netflix,81.04,0,2,1
2025-05-17,Safari,12.76,1,6,1
2025-05-17,WhatsApp,50.72,111,76,1
2025-05-17,X,31.42,29,15,1
2025-05-18,8 Ball Pool,19.92,5,10,1
2025-05-18,Facebook,32.1,46,37,1
2025-05-18,Instagram,89.54,55,46,1
2025-05-18,LinkedIn,17.69,9,5,1
2025-05-18,Netflix,80.15,0,3,1
2025-05-18,Safari,12.97,0,6,1
2025-05-18,WhatsApp,57.8,110,68,1
2025-05-18,X,31.07,32,15,1
2025-05-19,8 Ball Pool,19.28,5,7,1
2025-05-19,Facebook,37.68,35,32,1
2025-05-19,Instagram,72.73,50,42,1
2025-05-19,LinkedIn,15.5,7,5,1
2025-05-19,Netflix,73.71,0,2,1
2025-05-19,Safari,9.56,0,5,1
2025-05-19,WhatsApp,48.35,101,64,1
2025-05-19,X,24.88,31,14,1
2025-05-20,8 Ball Pool,19.84,5,7,1
2025-05-20,Facebook,40.83,42,33,1
2025-05-20,Instagram,78.76,54,44,1
2025-05-20,LinkedIn,16.9,10,6,1
2025-05-20,Netflix,69.42,0,3,1
2025-05-20,Safari,12.34,1,5,1
2025-05-20,WhatsApp,53.17,107,70,1
2025-05-20,X,28.72,26,15,1
2025-05-21,8 Ball Pool,19.99,5,7,1
2025-05-21,Facebook,31.99,45,31,1
2025-05-21,Instagram,97.35,55,51,1
2025-05-21,LinkedIn,16.13,9,4,1
2025-05-21,Netflix,93.28,1,3,1
2025-05-21,Safari,12.12,0,6,1
2025-05-21,WhatsApp,56.03,108,75,1
2025-05-21,X,29.72,30,15,1
2025-05-22,8 Ball Pool,19.71,5,6,1
2025-05-22,Facebook,35.99,37,33,1
2025-05-22,Instagram,78.81,53,40,1
2025-05-22,LinkedIn,15.9,9,5,1
2025-05-22,Netflix,74.22,0,3,1
2025-05-22,Safari,12.62,1,5,1
2025-05-22,WhatsApp,49.13,113,72,1
2025-05-22,X,27.5,24,14,1
2025-05-23,8 Ball Pool,16.97,5,8,1
2025-05-23,Facebook,34.8,35,26,1
2025-05-23,Instagram,69.53,48,44,1
2025-05-23,LinkedIn,15.97,9,5,1
2025-05-23,Netflix,67.96,1,3,1
2025-05-23,Safari,10.65,0,5,1
2025-05-23,WhatsApp,45.92,92,66,1
2025-05-23,X,24.74,25,11,1
2025-05-24,8 Ball Pool,20.86,5,7,1
2025-05-24,Facebook,30.23,42,31,1
2025-05-24,Instagram,83.0,59,47,1
2025-05-24,LinkedIn,16.41,10,5,1
2025-05-24,Netflix,69.02,0,3,1
2025-05-24,Safari,15.09,1,6,1
2025-05-24,WhatsApp,56.37,112,76,1
2025-05-24,X,28.68,30,15,1
2025-05-25,8 Ball Pool,18.53,5,8,1
2025-05-25,Facebook,32.88,45,32,1
2025-05-25,Instagram,92.81,55,53,1
2025-05-25,LinkedIn,16.38,9,5,1
2025-05-25,Netflix,80.01,0,4,1
2025-05-25,Safari,12.77,1,6,1
2025-05-25,WhatsApp,55.26,102,72,1
2025-05-25,X,28.59,26,15,1
2025-05-26,8 Ball Pool,19.81,5,7,1
2025-05-26,Facebook,30.66,38,32,1
2025-05-26,Instagram,73.27,47,38,1
2025-05-26,LinkedIn,16.4,11,5,1
2025-05-26,Netflix,66.97,1,3,1
2025-05-26,Safari,8.4,1,7,1
2025-05-26,WhatsApp,47.48,95,64,1
2025-05-26,X,27.89,27,13,1
2025-05-27,8 Ball Pool,18.1,5,8,1
2025-05-27,Facebook,38.53,43,34,1
2025-05-27,Instagram,95.76,57,44,1
2025-05-27,LinkedIn,16.25,9,5,1
2025-05-27,Netflix,79.58,1,3,1
2025-05-27,Safari,12.51,0,6,1
2025-05-27,WhatsApp,46.45,101,74,1
2025-05-27,X,30.01,32,15,1
2025-05-28,8 Ball Pool,19.92,5,8,1
2025-05-28,Facebook,34.36,44,34,1
2025-05-28,Instagram,91.62,58,52,1
2025-05-28,LinkedIn,15.55,10,6,1
2025-05-28,Netflix,81.85,1,3,1
2025-05-28,Safari,10.64,1,5,1
2025-05-28,WhatsApp,53.56,107,77,1
2025-05-28,X,27.56,29,17,1
2025-05-29,8 Ball Pool,18.34,4,8,1
2025-05-29,Facebook,34.12,43,30,1
2025-05-29,Instagram,71.43,51,42,1
2025-05-29,LinkedIn,16.88,9,5,1
2025-05-29,Netflix,79.62,1,3,1
2025-05-29,Safari,11.44,0,5,1
2025-05-29,WhatsApp,49.22,112,71,1
2025-05-29,X,26.35,27,14,1
2025-05-30,8 Ball Pool,16.6,4,7,1
2025-05-30,Facebook,33.36,39,22,1
2025-05-30,Instagram,61.2,51,39,1
2025-05-30,LinkedIn,14.97,8,5,1
2025-05-30,Netflix,69.36,0,2,1
2025-05-30,Safari,11.89,1,5,1
2025-05-30,WhatsApp,47.97,96,60,1
2025-05-30,X,25.75,25,14,1
2025-05-31,8 Ball Pool,17.94,5,9,1
2025-05-31,Facebook,39.62,33,31,1
2025-05-31,Instagram,85.82,62,44,1
2025-05-31,LinkedIn,16.43,10,4,1
2025-05-31,Netflix,77.2,1,3,1
2025-05-31,Safari,10.36,0,5,1
2025-05-31,WhatsApp,51.58,100,73,1
2025-05-31,X,29.22,31,14,1
2025-06-01,8 Ball Pool,18.42,4,6,1
2025-06-01,Facebook,40.11,43,30,1
2025-06-01,Instagram,81.63,55,49,1
2025-06-01,LinkedIn,18.6,11,5,1
2025-06-01,Netflix,75.41,0,2,1
2025-06-01,Safari,12.06,1,6,1
2025-06-01,WhatsApp,50.76,113,71,1
2025-06-01,X,29.29,27,13,1
2025-06-02,8 Ball Pool,18.12,5,7,1
2025-06-02,Facebook,30.61,43,26,1
2025-06-02,Instagram,72.83,48,45,1
2025-06-02,LinkedIn,16.19,9,4,1
2025-06-02,Netflix,71.5,0,2,1
2025-06-02,Safari,12.55,0,5,1
2025-06-02,WhatsApp,48.21,103,72,1
2025-06-02,X,27.44,31,14,1
2025-06-03,8 Ball Pool,21.41,4,8,1
2025-06-03,Facebook,40.01,43,30,1
2025-06-03,Instagram,85.11,47,42,1
2025-06-03,LinkedIn,17.65,9,5,1
2025-06-03,Netflix,77.47,0,3,1
2025-06-03,Safari,10.61,1,7,1
2025-06-03,WhatsApp,50.14,109,75,1
2025-06-03,X,30.63,27,14,1
2025-06-04,8 Ball Pool,22.3,5,8,1
2025-06-04,Facebook,35.98,41,36,1
2025-06-04,Instagram,92.99,57,44,1
2025-06-04,LinkedIn,18.62,11,5,1
2025-06-04,Netflix,85.25,0,3,1
2025-06-04,Safari,10.1,1,7,1
2025-06-04,WhatsApp,58.94,103,73,1
2025-06-04,X,31.73,34,16,1
2025-06-05,8 Ball Pool,18.01,4,7,1
2025-06-05,Facebook,37.49,36,31,1
2025-06-05,Instagram,78.94,52,46,1
2025-06-05,LinkedIn,15.63,9,5,1
2025-06-05,Netflix,79.44,0,2,1
2025-06-05,Safari,9.75,1,6,1
2025-06-05,WhatsApp,60.0,103,65,1
2025-06-05,X,29.69,27,14,1
2025-06-06,8 Ball Pool,19.06,5,7,1
2025-06-06,Facebook,29.5,42,26,1
2025-06-06,Instagram,64.56,44,40,1
2025-06-06,LinkedIn,13.72,9,5,1
2025-06-06,Netflix,75.41,1,3,1
2025-06-06,Safari,10.32,1,6,1
2025-06-06,WhatsApp,43.71,78,66,1
2025-06-06,X,24.39,21,11,1
2025-06-07,8 Ball Pool,22.04,5,9,1
2025-06-07,Facebook,40.78,43,30,1
2025-06-07,Instagram,81.24,56,41,1
2025-06-07,LinkedIn,16.71,10,5,1
2025-06-07,Netflix,83.36,0,3,1
2025-06-07,Safari,13.8,1,5,1
2025-06-07,WhatsApp,54.58,102,72,1
2025-06-07,X,29.17,27,13,1
2025-06-08,8 Ball Pool,19.86,5,8,1
2025-06-08,Facebook,35.33,41,31,1
2025-06-08,Instagram,85.88,59,47,1
2025-06-08,LinkedIn,17.02,9,6,1
2025-06-08,Netflix,82.55,1,3,1
2025-06-08,Safari,10.92,1,5,1
2025-06-08,WhatsApp,56.32,100,71,1
2025-06-08,X,29.79,28,13,1
2025-06-09,8 Ball Pool,22.36,5,7,1
2025-06-09,Facebook,33.95,36,26,1
2025-06-09,Instagram,76.68,49,39,1
2025-06-09,LinkedIn,14.78,9,5,1
2025-06-09,Netflix,73.02,0,3,1
2025-06-09,Safari,10.52,1,5,1
2025-06-09,WhatsApp,47.4,95,67,1
2025-06-09,X,26.41,25,13,1
2025-06-10,8 Ball Pool,21.08,5,8,1
2025-06-10,Facebook,35.77,38,31,1
2025-06-10,Instagram,82.65,59,45,1
2025-06-10,LinkedIn,15.94,9,6,1
2025-06-10,Netflix,77.91,1,2,1
2025-06-10,Safari,12.12,2,6,1
2025-06-10,WhatsApp,48.47,111,74,1
2025-06-10,X,31.01,23,12,1
2025-06-11,8 Ball Pool,21.42,5,8,1
2025-06-11,Facebook,35.07,42,38,1
2025-06-11,Instagram,79.95,54,47,1
2025-06-11,LinkedIn,17.64,9,5,1
2025-06-11,Netflix,78.36,1,3,1
2025-06-11,Safari,11.58,1,6,1
2025-06-11,WhatsApp,55.62,113,77,1
2025-06-11,X,30.16,29,15,1
